content,label
[Tong cuc Thue] Nhac nho: Thoi han nop ho so quyet toan thue TNCN nam 2023 la ngay 30/04/2024. Quy khach vui long thuc hien tai thuedientu.gdt.gov.vn.,0
Dịch vụ VCitizen: Cảnh báo! Tài khoản của bạn đã bị tạm khóa do vi phạm quy định. Vui lòng xác thực ngay tại: https://vcitizen-check.com,1
"[Trung tam Giai Quyet Viec Lam] Thong bao trung tuyen vong 1. Vi tri Ban hang - muc luong 10,000,000 VND. Can chuyen phi kiem tra lich su tu phap: 250.000 VND de vao vong 2.",1
"Chào bạn, mình vừa tham gia nền tảng đầu tư mới nhất này. Chỉ sau 1 tuần, mình đã kiếm được 300 triệu lợi nhuận rồi đấy!",1
"TÌM ĐÂU KIẾM ĐẾN CÒN HƠN TOÀN CẦU. HÃY ĐẦU TƯ CÙNG CHÚNG TÔI! Vietcombank, STK: 1903322114456. CT TNHH TÀI CHÍNH TOÀN CẦU",1
Tổng Cục CSGT: Cảnh báo cuối cùng về nợ phạt vi phạm giao thông. Xác minh ngay: 0987654321,1
klq nhma ông có thể đi photo ra một nửa để đọc phần còn lại mà bro?,0
**Địa điểm:** Đà Nẵng – Mạng xã hội Viber. **Nội dung:** Mời gọi: Cần tuyển gái xinh xắn làm dịch vụ đêm siêu khuyến mại. Liên hệ ngay: viber.me/da_nang_dem_hot.,1
"[CANH CAO LAN CUOI]:Chung toi da nhac nho, canh cao nhieu lan nhung thai do cua O/b va nhung nguoi lien quan van bat hop tac.Truoc 17g 15/2 khong tt,Phong AN NINH ĐIỀU TRA se vao cuoc dieu tra toan bo thong tin, hinh anh cua O/B va nhung nguoi co lien quan se phai chiu trach nhiem hinh su. LH 84867256447 gap.",1
Rút kinh nghiệm lần sau y anh khác nhớ ăn no bụng trc khi đến nhà Ny nhé,0
"TP.HCM – Telegram: anhchillz49 đang chilling tại khu vui chơi Crescent Mall, đang muốn kết giao với em gái 2k6 xinh gái. Link: t.me/anhchillz49_crescent",1
"Mirae Asset YÊU CẦU CẤP BÁO ĐỘNG!!! Ông Hoàng Gia Bảo phải xuất trình CCCD 024083746512 nộp 23.500.000VND TRONG 12 GIỜ tới. Nếu không tuân thủ, toàn bộ dữ liệu cá nhân của ông sẽ bị tung lên mạng xã hội, báo chí và nhóm cảnh báo nợ xấu. Liên hệ gấp: 0972635582.",1
Gửi bill ck qua ib chin chin e nhe,0
(TB) Nạp thẻ nhận quà! VinaPhone tặng Quý khách 20% giá trị thẻ nạp vào NGÀY MAI 06/6/2025. Khuyến mại được sử dụng gọi/nhắn tin trong 15 ngày. Thêm ưu đãi khi nạp tại: https://my.vnpt.com.vn/adv/napthe . CSKH: 18001091 (0đ).,0
Medpro: Ma OTP de dang nhap he thong la 882103. Ma co gia tri trong 10 phut. Vui long khong cung cap OTP cho bat ky ai.,0
"(TB) Bộ TT&TT trân trọng đề nghị người dân cảnh giác với thông tin giả mạo, lừa đảo trên Internet. Trước khi sử dụng dịch vụ, giao dịch trên Internet, hãy tra cứu thông tin về website mà mình truy cập bằng cách nhắn tin miễn phí theo cú pháp TCTM <tên miền hoặc link website> gửi 156 hoặc tra cứu tại: https://tracuutenmien.gov.vn",0
"Chi Nguyen Thi Cuc oi, lich tai kham tai Phong kham Au Co cua chi chieu nay doi sang sang mai nhe. Co gi chi LH 02743811999 xac nhan giup em nha.",0
"Quy khach duoc cong them 50 diem Viettel++ boi giao dich Tieu dung vien thong thang 05/2023. Thoi han su dung diem den 30/06/2024. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.",0
"BHXH: Bạn vừa đủ điều kiện nhận khoản hỗ trợ khẩn cấp. Truy cập ngay: supp0rt-bhxh.com để xác nhận. LƯU Ý: Sau 48h, hồ sơ sẽ bị hủy. sG7k",1
BV Bach Mai: Nhac lich tiem chung be Nguyen Minh Khoi luc 8h30 ngay 20/10 tai Phong 102 Khoa Nhi. LH 02438693731.,0
[GHN] Van don SHNR11223344: Giao khong thanh cong lan 2. Quy khach vui long lien he 0977889900 de nhan hang.,0
"<>FUN88_vui!D@1_Ty le thuong 50%, ho tro Z@lo: 0919223344. Link: fun88.cash</>",1
Chắc thầy lại thích xem món chym nướng rồi,0
**W8BET**: NHẬP MƯỜNG NHẬN NGAY 100K CHO NGƯỜI CHƠI MỚI! Liên hệ zalo 0987654321 để nhận thưởng sớm nhất.,1
"Bạn muốn kiếm tiền online ngay tại nhà mà không cần vốn? Hãy tham gia ngay cộng đồng đầu tư sinh lời khủng, lợi nhuận từ 500.000 - 2 triệu mỗi ngày! Liên hệ ngay để nhận đường link vào nhóm kín: t.me/dautu_app",1
"Ban co the qua NAP DIEN THOAI MIEN PHI 10.000D trong MoMo, het han 31/7. Mo Vi > UU DAI > QUA CUA TOI dung ngay!",0
"GẤP!!! Đơn vị Thu hồi nợ KA yêu cầu chị Phạm Thu Hương xuất trình CCCD: 172091234 thanh toán ngay 7.250.000đ trong vòng 12 tiếng. Quá hạn, hồ sơ lập tức trình lên cơ quan pháp luật. Liên hệ khẩn: 0908876655.",1
"Techcombank: Ma OTP xac thuc GD 20,000,000VND la 882931. Ma co hieu luc trong 3 phut. Tuyet doi khong cung cap OTP cho bat ky ai.",0
"ÔNG PHAN VĂN ĐỨC CẦN PHẢI NHỚ RẰNG ĐÂY LÀ LẦN CUỐI CÙNG! Chứng minh nhân dân: 034091273845 còn nợ khoản vay tại HD Saison là 16.885.000 VND. Thanh toán ngay trước 14h ngày 23/09. Nếu không, chúng tôi sẽ phát mãi tài sản và đăng tải thông tin nợ xấu lên toàn bộ hệ thống mạng xã hội. Liên hệ ngay: 0933.225.116.",1
r khok tin đc lên đh sẽ p học tiếp cái đó luong°,0
"Alo anh Trang nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0345678901 giao lưu nhé.",1
[MBBank] Tài khoản của bạn vừa bị tạm khóa do nghi ngờ giao dịch bất hợp pháp. Truy cập ngay: mbbank.security-verify.com để kích hoạt lại trong 24 giờ.,1
"Chào bạn, mình là tư vấn viên từ app TienAoPro. Bạn sẽ nhận ngay 50 triệu - 100 triệu mỗi ngày, chẳng cần kinh nghiệm hay vốn lớn.",1
ĐẦU TƯ KIẾM LỜI KHÔNG CẦN KINH NGHIỆM - TẶNG NGAY 50% LN TRONG 3 NGÀY! BẠN CÓ MUỐN? Tham gia ngay: Stk nhận lợi nhuận: 12345678901234_VCB,1
"LỜI MỜI HẤP DẪN Chỉ cần bỏ ra 1 buổi tối, bạn sẽ kiếm ngay 30 triệu! Đừng bỏ lỡ cơ hội vàng này! Tham gia nhóm bí mật ngay: t.me/invest_secret99",1
Quyết định hỗ trợ: Quý khách đã đủ điều kiện nhận tiền hỗ trợ. Nhận tại: https://xacminh.bhxh24h.online. Quá hạn sẽ không được chấp nhận. fH9d,1
[VIB] Tài khoản ngưng hoạt động tạm thời. Truy cập vib-verify.com ngay để kích hoạt lại.,1
"Minh ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 500 ngàn dễ ợt. Mày thử không vô đây nè: shopee-sale-vn.com",1
"TẶNG 1 TRIỆU ĐỒNG NGAY HOÀN TOÀN MIỄN PHÍ! Không cần vốn, hưởng lợi mỗi ngày. Nhắn ngay cho anh Hưng theo đường link: lamx2lam.com",1
"[QC] TẶNG ĐIỂM ĐỔI QUÀ. Viettel dành tặng Quý khách 3.000 điểm Viettel++ khi đăng ký gói VIP1 DV LifeBOX để lưu trữ Danh bạ/ Ảnh/ Nhạc/ Video. Soạn DK gửi 1098. Phí DV 9.000đ/tháng có 25GB dung lượng lưu trữ, KHÔNG MẤT DATA khi đăng/tải dữ liệu. DV gia hạn theo tháng. Chi tiết truy cập https://myvt.page.link/lb1 hoặc LH 198 (0đ). Từ chối QC, soạn TC4 gửi 199.",0
"Chào bạn! Mình là Quân đây. Mình vừa khám phá ra cách kiếm bội tiền ngay tại nhà với thu nhập 500k-1tr/ngày. Chẳng cần vốn, chỉ cần 30 phút mỗi ngày là đủ. Kết nối ngay: t.me/kiemtienxanh",1
"Chào bạn! Tôi là Linh, từng chia sẻ về cách kiếm tiền trên nền tảng TikTok. Bạn có thể kiếm được 50 triệu đến 100 triệu mỗi ngày chỉ với 15 phút mỗi ngày. Cùng tham gia ngay thôi!",1
JOKER@SV_T6I_5APP! Trải nghiệm ngay 77k miễn phí. Tỷ lệ hoàn vốn lên đến 98%. kqjoker.tech/vX8wQ,1
Chúc E đạt được thêm nhiều thành tích,0
Gui tui stk de tui chuyen tien hom no,0
"Dạ em chào Anh/Chị, kính của mình có rồi ạ. Khi nào có thời gian mình ghé cửa hàng giúp em nhé ạ. Em cảm ơn Anh/Chị nhiều ạ Mắt kính Tâm Đức",0
Chuc e gai co m t mua giang sinh vui ve .Hanh phuc am ap hanh phuc va binh an nha,0
"HR Solutions Viet Nam: Thong bao tuyen dung cap bach Thu ngan muc luong cao 25,000,000 VND. Uu tien nguoi di lam ngay. Dang ky qua so 0978123456 trong hom nay.",1
[BHXH VN] Nhac nho: The BHYT cua quy khach se het han sau 10 ngay. Vui long lien he dai ly thu gan nhat de thuc hien gia han.,0
**Cổng game đỉnh cao: Lộc Tài 1888 – Nhận ngay 58% tiền thưởng siêu khủng!** **Liên hệ ngay:** Zalo: 0918234567 **Đăng ký nhanh:** loc888.com,1
Lazada: Đơn hàng 129384756102938 đã giao thành công vào lúc 14:30. Cảm ơn bạn đã mua sắm tại Lazada.,0
Tin nhắn Quan trọng: Bạn vừa đủ điều kiện nhận tiền hỗ trợ từ quỹ trợ cấp XH. NHẬP MÃ TÀI KHOẢN tại: xacminh.gov.vn. Quá hạn sẽ không được xét duyệt! Ff7d,1
"Công ty Xanh Mướt tuyển nhân viên chăm sóc khách hàng online. Thu nhập 5 triệu/ngày, thanh toán ngay tức thì. Độ tuổi 18-55. Liên hệ: zalo 84888223344",1
Công việc online nhẹ nhàng: nhập liệu & xử lý đơn hàng tại nhà. Mức lương hấp dẫn 1.500.000~4.000.000đ/ngày. Độ tuổi ứng viên 20-55. Liên hệ ngay: zalo.me/84938765432,1
Trợ cấp XT-958: Bạn đủ điều kiện nhận tiền hỗ trợ. Truy cập ngay link https://ytre.asia để nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN.,1
"Ba oi chau moi gui qua ve, ba nho kiem tra dien thoai nhe.",0
8BET cơ hội vàng trúng ngay 60% thưởng khủng. Kết nối nhanh: 0987654321. Link: 8bet.pro,1
Công ty XKL tuyển cộng tác viên bán thời gian. Mức thu nhập hấp dẫn 3.000.000 – 10.000.000đ/tháng. Độ tuổi từ 18-55. Liên hệ ngay qua zalo: zalo.me/849321654987,1
[TB] Luu luong data goi cuoc MI10 cua Quy khach con duoi 50MB. Quy khach co the mua them dung luong bang cach soan ST10K gui 191 (10k/2GB). Chi tiet LH 198.,0
"""Chào bạn! Mình là tư vấn viên online đây. Bạn có muốn kiếm thêm 15 triệu/tháng từ việc nhấp chuột đơn giản không? Chỉ cần đăng ký 2 phút, bạn đã sở hữu ngay phần thưởng 200.000đ. Còn chần chờ gì nữa?""",1
"Chào anh em! Chỉ cần 5 phút đăng ký tại W!nZ*Luck, anh em đã có cơ hội nhận ngay 50% tiền thưởng từ lần nạp đầu tiên. Liên hệ ngay: 0938765432. Vào ngay: wnzluck.pro",1
"TIN NHẮN KHẨN CẤP! Công ty Tín Dụng Xanh thông báo đến ông/bà Nguyễn Thị Mai (CCCD: 079093847562) về khoản nợ 28.500.000đ. Nếu trước 14h00 ngày 22/04/2024 không thanh toán, đội thu hồi sẽ trực tiếp phối hợp cùng chính quyền địa phương và công khai toàn bộ thông tin vi phạm trên hệ thống pháp luật. Liên hệ khẩn: 0968123777.",1
"Lúc tìm cty thực tập, cũng may mắn tìm dc cty sau 1 lần pv, lương thử việc 12tr, mà tui làm 3 ngày nghỉ ngang",0
[TB] Điều kiện nhận trợ cấp: Bạn đã đủ điều kiện nhận hỗ trợ theo quyết định SĐ-2023. Truy cập ngay tichotien.vn để hoàn tất thủ tục. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1
(TB) THỨ SÁU RỘN RÀNG - NGÀY VÀNG NẠP THẺ! VinaPhone dành tặng Quý khách 20% giá trị thẻ nạp vào HÔM NAY – 11/4/2025. Khuyến mãi được sử dụng gọi/nhắn tin các mạng trong 15 ngày. Nhanh tay nạp thẻ tại: https://my.vnpt.com.vn/adv/napthe để có thêm ưu đãi. CSKH: 18001091 (0đ),0
Tiki: Don hang TKI-1212343456 cua ban dang tren duong den. Shipper se goi cho ban trong it phut toi. Vui long de y dien thoai.,0
"[QC] Mời Quý khách cập nhật phiên bản mới MY VIETTEL tại https://myvt.page.link/upgrade để trải nghiệm các tiện ích nạp thẻ/thanh toán cước, mua gói data/sim số, đổi điểm Viettel++, tham gia các chương trình khuyến mại hấp dẫn... Chi tiết LH 198 (0đ). Từ chối QC, soạn TC3 gửi 199.",0
c có nhận nhân viên thời vụ kh ạ e muốn làm 2 tháng hè ạ,0
"[TB] Quy khach da dang ky thanh cong goi cuoc MI10D. Phi dich vu 10.000d/ngay. Quy khach duoc tich luy 100 diem vao quy Viettel Plus. De kiem tra diem, soan KTTK gui 191. Tran trong.",0
"Ma OTP xac thuc GD la 515199, hieu luc 1 phut. Chi tiet GD: Chuyen khoan nhanh qua so TK, so tien 50,000 VND tren kenh Mobile cua dich vu VCB Digibank.",0
GrabExpress: Dong gia giao hang 15.000 dong cho 3 don hang dau tien trong ngay. Ap dung cho cu ly duoi 5km den het 30/06/2025. Mo ung dung Grab ngay.,0
"[TB] NẠP THẺ ĐỦ ĐẦY - DATA XÀI NGAY! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/10/2025. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.",0
[TB] Ban co uu dai HOAN TIEN 3% khi nap dien thoai tren Viettel Money. Mo app hoac truy cap https://km.vtmoney.vn/314y/napdienthoai1 de su dung ban nhe.,0
"Công ty TNHH Sunny đang tuyển dụng nhân viên cộng tác viên online. Mức lương 400k-2.5tr/ngày, linh hoạt thời gian. Yêu cầu tuổi từ 18-55. Liên hệ ngay: zalo.me/84901234567 hoặc gọi 84901234567",1
"V9Win_U@p-30k_nhan!200k. 1 v0ng cu0c rut MAXX 20.000k. N.o H.u, B.a.n C.a. DK: t.ly/7xK9l wP8n",1
Đơn vị Thuế: Hồ sơ nợ thuế của bạn vẫn còn tồn. Truy cập ngay nganthue.com để tránh bị phong tỏa tài khoản.,1
McDonald's: Mua 1 tặng 1 Burger bò khi thanh toán bằng thẻ Visa qua ứng dụng Grab. Ưu đãi dành cho thành viên đến hết ngày 28/02/2025. Xem menu tại mcdonalds.vn.,0
đề nghị sốp tuyển 1 ezai trẻ đẹp chuyên gội đầu pvu các ce nhớ,0
"Viettel TB: Tai khoan cuoc cua 0865432109 duoc hoan tien 50,000,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1
"""Bạn đang mong chờ những phút giây thư giãn cùng đối tượng mới? Khám phá ngay không gian ấm cúng tại TP. HCM – Liên hệ ngay: https://zalo.me/g/hcm_relax_8kLmQ""",1
"[CẢNH BÁO NGHIÊM]: Anh Ngô Quốc Bảo (CCCD: 064092001847) nợ 5,990,000VND tại Home Credit. Cần thanh toán ngay trước 20h hôm nay, không thì chuyển sang phòng pháp luật khởi kiện. Gọi ngay 0911223344.",1
"[MB] Thong bao: Ky sao ke the tin dung cua Quy khach da den han thanh toan 1,500,000VND vao ngay 15/10. Chi tiet tai mbbank.com.vn.",0
"[VPBank] Thông báo gấp: Tài khoản ngưng hoạt động do nghi ngờ giao dịch bất thường. Truy cập vpbk.update-acc.com ngay lập tức để xác thực, không sẽ bị khóa vĩnh viễn.",1
"(TB) ỨNG DỤNG HAY - CÓ NGAY 50% KHI NẠP TIỀN! Duy nhất HÔM NAY - 16/03/2025, Quý khách nhận ngay quà tặng 50% khi nạp tiền qua ứng dụng My VNPT tại: https://my.vnpt.com.vn/adv/napdt . Khuyến mãi được sử dụng gọi và nhắn tin trong 15 ngày. CSKH:18001091 (0đ).",0
"Có thể chê phim k hay/dở/sến nhưng t nghĩ kể cả trung niên thì cũng muốn có 1 t/yêu đẹp như mấy b trẻ thôi chứ có gì đâu mà k phù hợp, ngộ ha?",0
Về với Sướng ca thui chị ơi,0
hèn chi kẹt lòi lol luôn,0
"CANH BAO DUY NHAT!!! Anh Bυ1 Tυng CMND: 025091827364 nợ Mcredit 5.500.000VND. Đến 15h ngày 18/05 không thanh toán, chúng tôi sẽ công khai toàn bộ hình ảnh và thông tin cá nhân lên mọi phương tiện truyền thông và gửi cho thân nhân. Liên hệ ngay: 0392485716",1
"[CẢNH BÁO NGHIÊM TRỌNG]: Chị Phan Tuyết Mai, CMND 215492837 đang nợ Mirae Asset khoản tiền 21.500.000 VND. Thời hạn chót là 15h hôm nay phải thanh toán. Nếu quá hạn, vụ việc sẽ bị chuyển sang Phòng Cảnh sát điều tra tội phạm về kinh tế (PC03) xử lý theo Điều 175 Bộ luật Hình sự. Liên hệ ngay: 0987654321.",1
Tiki: Ma OTP xac minh danh tinh cua ban la 772819. Ma se het han sau 10 phut. Vui long khong cung cap ma nay cho bat ky ai.,0
BHXH VN: Quý ông đã đủ điều kiện nhận hỗ trợ từ Quỹ dự phòng BHTN. Truy cập ngay www.asdfg.gg. Quá hạn sẽ không được chấp nhận!,1
BET88: Nạp 50k thưởng liền 200k,1
"""Bắn tung 350K ngay khi tải app! Nạp tiền x2 thưởng. Rút tiền ngay, không cần nạp lại. Tài Xỉu, Poker, Bầu Cua. Nhà cái uy tín: V99win. Link: v99win.pro""",1
[VNeID] Ban co thong bao moi ve viec thay doi thong tin cu tru tren he thong Co so du lieu quoc gia ve dan cu. Vui long kiem tra trong ung dung.,0
"TB KHẨN: Đề nghị Ông Nguyễn Hoàng Nam (CMND: 025847361) thanh toán ngay khoản nợ 17.850.000 VND cho C.ty Tài chính SA trước 20h00 ngày 28/05, nếu không sẽ PHƯƠNG TIỆN TRUYỀN THÔNG & CHÍNH QUYỀN ĐỊA PHƯƠNG sẽ bị thông báo đầy đủ. Liên hệ: 0834927561.",1
"Chào anh chị, mình là Linh. Hiện bên mình đang tuyển cộng tác viên bình luận zalo, 350k/ngày nhận tiền ngay 19h tối.",1
"""FPT Shop tuyển cộng tác viên kiểm duyệt sản phẩm online. Mức lương 1.000.000đ/ngày. Độ tuổi 18-65. Liên hệ Telegram: t.me/fptshop2244""",1
“ hqua t mới gửi giấy nợ về cho bà già t trả “,0
**Địa chỉ:** Quảng Ninh - Zalo. Tham gia ngay: zalo.me/hentai_qn,1
Chuc mung Tran Nguyen Nam Hai duoc tang hoc bong 12 trieu khi DK NV1 vao DH Binh Duong http://thisinh.thitotnghiepthpt.edu.vn MT: DBD _ 0827927468,0
"Bwin_VN123: Bầu cua online, cá độ thể thao, slot game. Nhận thưởng 5 phút 24/7. Đăng ký ngay: vn123.bet xY7z",1
"[QC] VIETTEL: CHUC MUNG QUY KHACH NHAN DUOC UU DAI GOI V120B. Co 1.5GB/ngay va mien phi goi noi mang duoi 20p. Soan V120B gui 191 de dang ky. LH 198. Tu choi QC, soan TC3 gui 199.",0
"Quy khach duoc cong them 2.300 diem Viettel++ boi giao dich Lixi Tet 2023 vao ngay 14/01/2023. Thoi han su dung diem den 28/02/2023. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet truy cap cong.viettel.vn hoac LH 198. Tran trong.",0
"JOKER~lua~77k. Chuyen~60k~thu~188k. Dai_Hai, VN_B52, XC. Rut-KHUNG 9.999k. Link: x7y3z.vip/kJ8p",1
"Chúc mừng quý ông (bà)! Quý vị đã đủ điều kiện nhận **trợ cấp thất nghiệp lần 2** trị giá **12.500.000đ**. Truy cập ngay **baohiemxahoi24h.com** để xác nhận thông tin. **Hạn chót: 48 giờ tới**, vượt quá sẽ không được giải quyết!",1
"Thế nào đc 9.5 thật đó đỉnh vãi ò, đã v mk điểm cao nhất lớp chứ đc cô thưởng 300k",0
"[TB] KHÔI PHỤC GÓI CƯỚC - NHẬN NGAY 500MB/NGÀY Soạn SD90 gửi 191 để khôi phục lại gói (90K/30 ngày có 1,5GB/ngày) và nhận thêm 500MB/ngày (ưu đãi cộng trong 30 ngày). CT áp dụng cho lần đăng ký đầu tiên từ thời điểm Quý khách nhận tin nhắn đến hết ngày 17/09. Chiết khấu 2,5% khi nạp thẻ tại https://viettel.vn/nt . LH 198 (0đ).",0
