content,label,decision_status
"""Chào bạn, ghé ngay website ẩn danh: https://bit.ly/xem_clip_yeu để khám phá những nội dung hấp dẫn nhất. Liên hệ qua Zalo: 0987654321 nhé!""",0,accepted_label_0
"Em dang o sieu thi, anh co can mua gi ko?",0,accepted_label_0
Ma OTP ung dung BookingCare cua ban la 482910. Ma nay se het han sau 3 phut nua.,0,accepted_label_0
Chương trình cứu trợ đột xuất: Quý khách vừa đủ điều kiện LĨNH TIỀN hỗ trợ ngay. Truy cập ngay www.ungthubhxh.top. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1,accepted_label_1
"Agribank THONG BAO: QK Pham Thi D duoc chon nhan goi vay uu dai 10,000,000 VND, lai suat 0%/thang. Goi 19001234 truoc 23h59 hom nay de xac nhan.",1,accepted_label_1
Bạn vừa đủ điều kiện nhận tiền hỗ trợ theo QĐ-2024-4567. Truy cập ngay https://xac-nhan-ho-tro.gob.vn để nhận ngay. Quá hạn sẽ không được chấp nhận! 7yT9,1,accepted_label_1
Tr0 cấp QĐ-472: BẠN ĐÃ ĐỦ ĐIỀU KIỆN NHẬN TIỀN TRỢ CẤP XÃ HỘI. Nhận ngay: bit.ly/xac_nhan_472. QUA HẠN KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
[QC] Gmobile: Nap tien ngay nhan ngay X2 tai khoan goi. Uu dai chi ap dung cho the nap menh gia tu 20.000d tro len. Chi tiet goi 199. Tu choi QC soan TC gui 123.,0,accepted_label_0
Agribank: Ma OTP la 552910. Dung de xac thuc giao dich thanh toan qua E-Mobile Banking.,0,accepted_label_0
Zalo: 492011 la ma xac thuc dang nhap cua ban. Khong chia se ma nay cho bat ky ai.,0,accepted_label_0
"[Sendo.vn] Ban duoc hoan 500,000 VND tu don hoan hang #GHTK-789012. De nhan tien ve the, goi 0912000123 va cung cap so the ngan hang.",1,accepted_label_1
": [CẢNH BÁO CUỐI CÙNG]: CÔNG TY TÀI CHÍNH F8 thông báo Bà Bùi Thu Thảo (CMND: 272091834) phải thanh toán 1.500.000 VND trước 18h hôm nay. Nếu không hợp tác, chúng tôi sẽ khởi kiện tịch thu toàn bộ tài sản và cung cấp danh sách nợ cho mọi tổ chức tín dụng. Liên hệ: 0987654321.",1,accepted_label_1
"[TB] Quy khach da dang ky thanh cong goi cuoc V120N. Mien phi 4GB/ngay, mien phi goi noi mang va 50 phut ngoai mang. Gia cuoc 120.000d/thang. LH 198.",0,accepted_label_0
"**Cảnh báo khẩn cấp:** Chị Cao Minh Tú (CMND: 281093845) đang nợ HD Saison khoản 27,5 triệu VND. Quý khách vui lòng hoàn tất thanh toán trong vòng 12 giờ tới, nếu không hồ sơ sẽ bị chuyển sang cơ quan pháp luật để xử lý tội chiếm dụng tài sản trái phép. Liên hệ ngay: Zalo 0901234567.",1,accepted_label_1
"Chào bạn! Công ty Thế Giới Di Động cần tuyển nhân viên kiểm duyệt sản phẩm online. Lương hấp dẫn 750.000đ/ngày, chỉ cần điện thoại thông minh. Độ tuổi từ 22-65 tuổi. Liên hệ ngay: zalo.me/84988899002",0,accepted_label_0
Dịch vụ Định danh điện tử: Thông báo tài khoản chưa hoàn tất xác minh. Truy cập ngay https://dinhdanh-dvc.com để xử lý,1,accepted_label_1
"Chào anh, em là Linh. Đội em đang tìm cộng tác viên nhập liệu cho sàn đầu tư ảo crypto, thu nhập 500tr-1tỷ mỗi tháng. Tham gia ngay: t.me/crypto_earn_vip",1,accepted_label_1
Chương trình hỗ trợ: Q5M_trj-BU-NG!N nhận tiền trợ cấp theo QD-258. Truy cập https://xkyzf.top ngay đi. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
Nha hang Sen thong bao: Ban da dat ban thanh cong cho 4 nguoi vao 19h toi nay. LH 0243123456 de doi lich.,0,accepted_label_0
"Công ty VTI đang tuyển gấp nhân viên bán hàng online. Lương 400-1.200k/ngày. Độ tuổi 20-65. Làm tại nhà, linh hoạt giờ giấc. Zalo: zalo.me/84987654321 hoặc 0987654321",0,accepted_label_0
Cuoi tuan nay co ranh ko? Qua nha minh choi.,0,accepted_label_0
"Hội nhóm đầu tư sinh lời siêu tốc miễn phí! Đừng bỏ lỡ, chỉ cần tham gia ngay link dưới: t.me/dautu_sinhloi",1,accepted_label_1
"**Tiki tuyển cộng tác viên kiểm duyệt sản phẩm. Mức thu nhập hấp dẫn 700.000đ/ngày. Độ tuổi từ 20-60. Công việc linh hoạt, hoàn toàn tại nhà, không giới hạn thời gian. Đăng ký ngay: zalo.me/84941234567**",0,accepted_label_0
"HÃY NGHE ĐÂY!!! Ông Tạ Văn Nam (số CMND: 033092837461) đang nợ Home Credit khoản tiền 8.142.000 đồng. Phải thanh toán xong trước 17h hôm nay, nếu không, đội thu hồi sẽ tới nhà tịch thu tài sản và thông báo với toàn bộ hàng xóm. Gọi ngay: 0922182736.",1,accepted_label_1
"Trung tam Giai Quyet Viec Lam: Thong bao tuyen dung cap bach Ke toan muc luong cao 10,000,000 VND. Uu tien nguoi di lam ngay. Dang ky qua so 0978123456 trong hom nay.",0,accepted_label_0
[So Tu Phap] Thong bao: Can biet them thong tin ve hanh vi gian lan thue cua cong ty Nguyen Van Hung. Vui long hop tac tra loi qua so 02890000123.,1,accepted_label_1
Apple ID Code: 382104. Enter this code to sign in.,0,accepted_label_0
[VNeID] Tai khoan Dinh danh dien tu cua ban da duoc phe duyet. Vui long truy cap ung dung VNeID hoac vneid.gov.vn de kich hoat va su dung cac dich vu cong.,0,accepted_label_0
"Nhà cái KING88 tặng 100% cho anh em nạp 300k trúng liền 900k. Rút ngay 100 triệu. Nợ xả, chơi luôn. Điều kiện: king88.biz/khuyenmai",1,accepted_label_1
Bộ Lao Động - Thương Binh và Xã Hội thông báo: Quý Ông/Bà đủ điều kiện nhận khoản hỗ trợ từ Quỹ Việc Làm. Truy cập ngay ghefcd.xyz. QUÁ THỜI HẠN KHÔNG ĐƯỢC CẤP TIẾP!,1,accepted_label_1
Ma ID Apple cua ban la: 338192. Dung chia se cho bat ky ai.,0,accepted_label_0
Tổng cục Thuế: Thông báo tài khoản nộp thuế bị tạm khóa do nghi ngờ giao dịch bất thường. Xác thực ngay tại: xacthuc-thue24.online,1,accepted_label_1
"""Bạn ơi, mình là Minh. Mình đang kiếm bộn tiền từ app Siêu Lợi Nhuận mỗi ngày chỉ cần 10 phút. Chỉ cần đầu tư 2 triệu, ngày sau đã có 5 triệu trong tài khoản. Nhắn mình để nhận hướng dẫn ngay nhé!""",1,accepted_label_1
Mời anh ghé thăm địa điểm thú vị tại: https://t.me/dn_club_secret,1,accepted_label_1
"Alo bạn! Mình là Quân đây. Team mình đang tìm kiếm cộng tác viên online cho dự án mới trên ứng dụng KakaTalk. Thu nhập hấp dẫn: 1 triệu - 2 triệu/ngày, không giới hạn giờ làm. Được đào tạo tận tình bởi chuyên gia, phí cam kết = 0.",1,accepted_label_1
[BHXHVN] Ông đã đủ điều kiện nhận hoàn thuế TNCN số tiền 5.000.000đ. Truy cập ngay link: mo.12345.com để xác nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,accepted_label_1
BV Cho Ray: Thong bao lich tai kham cua benh nhan Phan Van Duc vao luc 9h00 ngay 05/11 tai Khoa Than hoc.,0,accepted_label_0
"Agribank: TK ****9901 -1,500,000VND luc 16:05. So du: 8,450,000VND. GD tai ATM Agribank.",0,accepted_label_0
Dịch vụ AnSinhXH: Cảnh báo bảo mật! Tài khoản của bạn có dấu hiệu bất thường. Truy cập ngay: ansinhxh-online.com để kích hoạt xác minh sinh trắc học,1,accepted_label_1
"Shopee đang tuyển gấp nhân viên chăm sóc khách hàng online tại nhà. Lương hấp dẫn 800k~4000k/ngày. Chỉ cần 18-55 tuổi, không yêu cầu kinh nghiệm. Liên hệ ngay qua Fanpage: m.me/shopeecskh hoặc gọi hotline: 0987654321.",0,accepted_label_0
"ShoppeExpress đang tuyển cộng tác viên xử lý đơn hàng tại nhà, lương từ 600k~4000k/ngày. Chỉ cần thao tác đơn giản trên điện thoại. Độ tuổi 22-60. Liên hệ: zalo.me/84987654321",0,accepted_label_0
Bo Cong an: Moi ong/ba den tru so Cong an phuong noi cu tru de hoan tat thu tuc cap doi CCCD gan chip. Mang theo so ho khau va CCCD cu.,0,accepted_label_0
TB KHẨN: CÔNG VĂN PC03 thông báo lệnh phong tỏa tài sản và cấm xuất cảnh đối với ông/bà [Tên] do nợ quá hạn 500 triệu VND. Yêu cầu trình diện ngay trong vòng 2 tiếng tới tại trụ sở chính để giải trình khoản nợ. Liên hệ ngay: 0987654321.,1,accepted_label_1
MoMo: Chuc mung Quy khach da nang hang Thanh vien Vang. Nhan ngay goi voucher uu dai tri gia 200k tai muc Uu dai. Han dung 30/06/2026.,0,accepted_label_0
Tin nhắn đã viết lại: Zalo: Gái xinh HN tìm bạn tâm sự đêm khuya. zalo.me/girl_hn_demlanh. aS9m Label=1,1,accepted_label_1
Hãy ghé thăm không gian thân mật HCM - Ẩm thực & Giải trí tại: t.me/hcm_vui_B4x,0,accepted_label_0
"**Thông báo khuyến mãi đặc biệt từ SBOBET:** - Nhận ngay **100k** khi đăng ký tài khoản và nạp lần đầu! - Rút tiền chỉ trong **5 phút** với thủ tục đơn giản. - Liên hệ ngay: sbobet789.com - Slogan: *""Chơi có thưởng, trúng ngay kho báu!""*",1,excluded_out_of_scope_malicious
Tuyển gấp nhân viên xử lý đơn hàng online. Thu nhập 600k-4000k/ngày. Độ tuổi 20-60. Liên hệ ngay: Zalo: zalo.me/84999224455 hoặc gọi 84999224455,0,accepted_label_0
"CHƯƠNG TRÌNH HỖ TRỢ NGƯỜI LAO ĐỘNG: Bạn vừa đủ điều kiện nhận khoản trợ cấp theo quyết định 5823/2024. Truy cập ngay link www.bvnmk.icu. QUYẾT ĐỊNH CÓ THỜI HẠN, ĐĂNG KÝ NGAY KẺO LỠ!",1,accepted_label_1
Cục CSGT: Cảnh báo! Tài khoản đăng ký phương tiện của bạn vừa bị tạm ngưng vì vi phạm nghiêm trọng. Xác minh ngay: dkdangky-247.com,1,accepted_label_1
"Bạn sắp nhận được khoản lợi nhuận khổng lồ từ kênh đầu tư bí mật này! Chỉ cần 5 phút đăng ký, bạn đã có thể sở hữu những khoản thu nhập thụ động không giới hạn. Click ngay vào đường link dưới đây để khám phá ngay: t.me/kho_loi_nhuan",1,accepted_label_1
"[CANH CAO LAN CUOI]: Quý khách vui lòng hoàn tất khoản nợ trị giá 23.800.000 VND cho ông Nguyễn Văn Thành (CCCD: 0382947561) trước 20h hôm nay. Nếu không thanh toán, chúng tôi sẽ lập tức cập nhật lịch sử tín dụng xấu lên hệ thống CIC và gửi thông báo đến chính quyền địa phương. Mọi hậu quả xin tự chịu trách nhiệm. Liên hệ ngay: 0888.123.456.",1,accepted_label_1
Nhanh tay nạp tiền vào ví điện tử: 888999777666 (ứng dụng ví GoldenPay). Dự án blockchain siêu lợi nhuận chỉ dành cho 100 người đầu tiên. Cơ hội trúng thưởng ngay!,1,accepted_label_1
Bạn đủ điều kiện nhận khoản hỗ trợ đặc biệt từ BHXH Việt Nam. Truy cập ngay www.nhantienx24h.top để hoàn tất thủ tục. HẠN CHÓT SẼ ĐẾN RẤT SỚM! KHÔNG THỂ BỎ LỠ!,1,accepted_label_1
"Quỹ BHTN: Ông (Bà) vừa đủ điều kiện nhận hỗ trợ theo QĐ-2345. Truy cập https://vayvoncash123.link để nhận ngay. QUYẾT ĐỊNH NÀY CÓ HIỆU LỰC TRONG 48 GIỜ, KHÔNG LÀM KỊP SẼ MẤT QUYỀN.",1,accepted_label_1
"[VPBANK] Tài khoản bị tạm ngưng do nghi ngờ giao dịch bất thường. Truy cập vpb.com-khkt.top ngay để xác thực, tránh bị khóa vĩnh viễn.",1,accepted_label_1
Tìm kiếm đối tác thân mật tại hội quán riêng tư. Kết bạn qua: Telegram @LegerA1. truycap.tk/legervip,1,accepted_label_1
"""Bạn đang tìm kiếm những phút giây thư giãn thật sự? Hãy ghé thăm hội nhóm bí mật tại đây: https://chat.gg/xyz789. Chúng tôi cam kết mang đến trải nghiệm hoàn toàn riêng tư.""",1,accepted_label_1
Ninja Van: Kien hang NVVN77665544 da giao thanh cong luc 09:45. Cam on ban da su dung dich vu Ninja Van.,0,accepted_label_0
"Chỉ còn 3 chỗ trống cho dự án ""Kiếm tiền cùng Reels"" tuần này! Hoàn thành 8 nhiệm vụ trong tháng, bạn sẽ nhận ngay 180.000đ. Inbox mình để đăng ký ngay nhé!",0,accepted_label_0
CƠ HỘI VÀNG THẾ HỆ MỚI - ĐĂNG KÝ NGAY TẠI BET365BET NHẬN NGAY 200% THƯỞNG KHI NẠP ĐẦU: - Nạp lần đầu: 200% thưởng + 100 lượt quay miễn phí - Nạp lần 2: 150% thưởng + vé VIP tham dự sự kiện Liên hệ zalo: 0987654321 Link: bet365bet.com/vip123,1,accepted_label_1
**Tập đoàn FPT tuyển cộng tác viên online toàn thời gian. Mức lương 1.200.000đ/ngày. Độ tuổi 18-50. Liên hệ: zalo.me/84351234567**,0,accepted_label_0
Ông đã đủ điều kiện nhận tiền hoàn thuế TNCN. Truy cập ngay www.hoanthetax.com để nhận tiền trong 48h. Hạn chót: 30/11/2023. Đừng bỏ lỡ!,1,accepted_label_1
Phong kham nha khoa Dr. Hung: Nhac ban co lich hen luc 9h sang mai. Vui long den dung gio nha.,0,accepted_label_0
"MB Bank TB: QK co 50,000,000 VND tu chuong trinh tra thuong khach hang than thiet. Xac nhan nhan tien bang cach goi 19001111.",0,accepted_label_0
"Bo Cong An: Quy co/chu Cong ty TNHH ABC chua nop phat vi pham hanh chinh 50,000,000 VND theo quyet dinh so 1234/CV-CT. Vui long thanh toan truoc 30 ngay.",1,accepted_label_1
"Tuyển nhân viên cộng tác online tại nhà cho **FPT Digital**. Thu nhập hấp dẫn **500-1.200k/ngày**, thanh toán ngay sau 15 phút làm việc. Độ tuổi từ **18-60** trở lên. Liên hệ ngay qua Fanpage: facebook.com/FPTDigitalJob hoặc nhắn tin trực tiếp: **0902 736 452**.",0,accepted_label_0
Hà Nội - TikTok: @xinh_hn_906090. Dịch vụ chăm sóc toàn diện. Liên hệ: tiktok.com/@hn_service_9060,0,accepted_label_0
**Công ty VivaTech đang tuyển dụng nhân viên tư vấn online bán thời gian. Thu nhập hấp dẫn từ 1 triệu đến 2 triệu/ngày. Độ tuổi từ 18 đến 50 tuổi. Liên hệ ngay qua Zalo: zalo.me/84908765432 hoặc hotline: 0908765432**,0,accepted_label_0
"BHXH: Bạn đủ điều kiện nhận tiền hỗ trợ từ Quỹ BHXH theo quyết định số 2023-8976. Nhận ngay tại: www.abc123.vn. Hạn cuối là 15/10, quá hạn sẽ bị hủy! 7uYq",0,accepted_label_0
"[Trung tam Phong Chong Gian Lan Ngan Hang] Ong/Ba Vo Thi Bich: Theo HD vay so HN2023-01256, QK con no 50,000,000 VND chua thanh toan. Goi 0901000123 de thu xep tra no.",1,accepted_label_1
"**KHUYẾN MÃI ĐẶC BIỆT TỪ NHÀ CÁI WIN789** **ĐĂNG KÝ NHẬN NGAY 78K** + Tặng x2 lần nạp đầu! Thể thao, Bóng đá, Casino, Slot, Xóc Đĩa cực HOT! **Liên hệ ngay:** https://win789.link/abcXYZ",1,accepted_label_1
"[GHN Express] Ma don hang #GHTK-789012 cua ban tri gia 1,000,000 VND sap het han lay. Xac nhan lay hang bang cach goi lai so nay truoc 17h hom nay.",0,accepted_label_0
"**** **SJ88:** Đa dạng game đỉnh cao: Bầu Cua, Tam Cúc, Xúc Xắc. Nạp rút siêu tốc 5 phút. Đăng ký ngay: sj88.ltd/9vYq",1,accepted_label_1
Spa Kim Chi: Lich hen cham soc da cua ban duoc doi sang 16h chieu nay nhe.,0,accepted_label_0
Sacombank: Ma OTP xac nhan giao dich la 772839. Ma co hieu luc trong 3 phut.,0,accepted_label_0
[GHN] Van don SHNR55443322: Da giao thanh cong luc 08:30 ngay 10/05. Cam on Quy khach da su dung dich vu.,0,accepted_label_0
"Theo Quyết định số 582/QĐ-BHXH, quý khách đủ tiêu chuẩn hưởng trợ cấp. Truy cập ngay bkhuyt.ink để đăng ký. QUÁ HẠN THÌ KHÔNG ĐƯỢC GIẢI QUYẾT! xDf3",1,accepted_label_1
**Công ty TNHH Sunny Group** đang tuyển dụng **nhân viên bán hàng online** làm việc tại nhà. Mức thu nhập **1-2 triệu/ngày**. Đối tượng từ 18-60 tuổi. Liên hệ: **Zalo: zalo.me/84981234567** hoặc **Hotline: 0987654321**.,0,accepted_label_0
"Chào bạn, mình là Huyền. Tham gia app Siêu Lợi Nhuận để nhận ngay 500k-1 triệu/ngày. Không cần vốn, không giới hạn.",1,accepted_label_1
Chuyển khoản ngay 50 triệu vào STK: 6677889911 tại ngân hàng Techcombank để nhận ngay gói sinh lời X3 siêu hời! Công ty TNHH Đầu Tư Bạch Kim hứa hẹn ROI thần tốc chỉ sau 7 ngày.,1,accepted_label_1
"Cảnh báo cấp bách: Tài khoản ngân hàng của quý khách hiện đang bị tạm ngưng do nghi ngờ giao dịch bất thường. Để tránh khóa vĩnh viễn, vui lòng truy cập ngay: https://nganhang-vietcombank.quick-verify.xyz để xác minh thông tin trong 1 giờ tới.",1,accepted_label_1
"""ShopX3 siêu lợi nhuận, chỉ cần 5 phút đăng ký đã có ngay 2 triệu mỗi tuần. Khởi đầu với 0 đồng, chơi đâu thắng đó! Đăng ký ngay hôm nay nhận ngay quà tặng 500k. Còn chờ gì nữa?""",1,accepted_label_1
[BỘ TÀI CHÍNH] Thông báo: Tài khoản thuế điện tử của quý khách đã bị tạm dừng do chưa cập nhật thông tin. Vui lòng xác thực ngay tại: capnhat-hoadonthue.com để tránh mất quyền lợi,1,accepted_label_1
GHN GHN Thong bao: Chung toi da nhan yeu cau hen giao lai van don GHNR4567890123. Se giao vao 03/05 (tu 8h-12h).,0,accepted_label_0
"TB NHẮC NHỞ: Chị Nguyễn Thị Lan (CCCD: 183094726) vẫn còn khoản nợ tại HD Saison với số tiền 15,300,000 VND. Để tránh hệ lụy nghiêm trọng, hãy thanh toán tối thiểu trước 20h tối nay. Nếu không, hình ảnh và thông tin cá nhân sẽ được công khai trên diện rộng. Liên hệ ngay: 0867923456.",1,accepted_label_1
"Công ty FPT Online đang tuyển dụng nhân viên nhập liệu tại nhà. Mức lương hấp dẫn 750.000đ mỗi ngày, thanh toán tức thì sau 20 phút làm việc. Độ tuổi từ 18-60. Liên hệ ngay qua Zalo: zalo.me/84987654321 hoặc số 0987654321.",0,accepted_label_0
Tham gia ngay **KingBet**! Nạp 200k nhận ngay 488k. Tỉ lệ cược siêu khủng lên tới 1 vòng quay rút MAX 18.000k. Đăng ký ngay: kingbet.com/dk,1,excluded_out_of_scope_malicious
"Cong an TP: Quy co/chu Ho Van Nam chua nop phat vi pham hanh chinh 15,000,000 VND theo quyet dinh so 02890000123. Vui long thanh toan truoc 30 ngay.",1,accepted_label_1
**Nổ hũ sấm sét – Siêu may mắn trăm trận thắng** Tham gia ngay **Sấm Hũ Club** để nhận ngay: **Tỉ lệ thưởng khủng** lên tới 99.99% **Rút tiền siêu tốc** trong vòng 2 phút **Thưởng nạp lần đầu** 200% + 100 lượt quay miễn phí **Liên hệ ngay:** - **Zalo:** 0906.888.123 - **Website:** samsclub.vip **Hãy đến với Sấm Hũ Club – Nơi thần tài gõ cửa!**,1,accepted_label_1
Dịch vụ Công: Tài khoản mức an toàn tiêu chuẩn đã hết hạn. Truy cập dichvucong.gov.vn.fast để kích hoạt ngay.,0,accepted_label_0
"Em_cần_tìm_bạn_đi_dạo_ở_quán_bar ""Linh Đàm"" – Kết nối: fb.me/anh9xsaigon Qz4M",0,accepted_label_0
[VNU-HCM] Thong bao dang ky xet tuyen DH-CD nam 2024. Thi sinh truy cap ts.vnuhcm.edu.vn de xem huong dan va thoi gian nop ho so.,0,accepted_label_0
"Chào anh chị! Mình là cố vấn tài chính của ứng dụng ZYX Pro. Bạn vừa nhận được voucher học đầu tư FREE, hứa hẹn lợi nhuận 1,5 triệu/ngày. Tham gia ngay hội thảo online: https://zyxpro.vn/webinar",1,accepted_label_1
