"sample_id","content","content_after","label","has_url","has_phone_number","sender_type","category","obfuscation_level","data_origin","source_dataset","source_file","source_row_id"
"phase1_07381","G1ai_tri_2Q~Tuyen_D.ly_luong_cung_20M_plus_hoa_hong,_Zalo: 0977281993. L1nk: 2qwin.vip/tY4m","Giải trí 2Q Tuyển Đại lý lương cứng 20 triệu cộng hoa hồng, Zalo: 0977281993. Liên kết: 2qwin.vip/tY4m","1","1","1","shortcode","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1817"
"phase1_07383","Kw1n668*T4I_app_tang_150k!_Choi_X.oc-D.ia, N.ohu, B.an-C.a... Click: k82s.cc/jN1m","Kwin668 TẢI ứng dụng tặng 150 nghìn! Chơi Xóc Đĩa, Nổ hũ, Bắn Cá... Nhấp: k82s.cc/jN1m","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1819"
"phase1_07385","K1m_L0ng~D41_ly_u_da1_HOA_HONG_den_60%,_Lien_he_Zalo_lam_viec: 0866271882. L1nk: klong8.vip/pL2q","Kim Long Đại lý ưu đãi HOA HỒNG đến 60%, Liên hệ Zalo làm việc: 0866271882. Liên kết: klong8.vip/pL2q","1","1","1","shortcode","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1821"
"phase1_07386","8D4Y_T4NG_NG4Y-99k_kh1-DK_t41-t.ly/pL1w7. N4p_1OOk-nh4n-3OOk_ng4y!","8Day TẶNG NGAY 99 nghìn khi ĐĂNG KÝ tải t.ly/pL1w7. Nạp 100 nghìn nhận 300 nghìn ngay!","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1822"
"phase1_07388","Aw1n_C4s1n0~Bacc@rat_truc_t1ep, cho1_g@, xo_s0. Rut_t1en_3p. L1nk: aw82.com/vB4n","Awin Casino Baccarat trực tiếp, chơi gà, xổ số. Rút tiền 3 phút. Liên kết: aw82.com/vB4n","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1824"
"phase1_07390","789B3t_N4P-5Ok_nh4n-188k. 1_v0ng-cu0c_rut_MAXX_9.999k. DK: t.ly/vC4m2 *k9s1","789Bet NẠP 50 nghìn nhận 188 nghìn. 1 vòng cược rút tối đa 9.999 nghìn. Đăng ký: t.ly/vC4m2 *k9s1","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1826"
"phase1_07392","V7B3t~H3_th0ng_rut_t13n_tu_d0ng_3p. Bacc@rat, cho1_g@, xo_s0. DK: v82m.com/qW8e","V7Bet Hệ thống rút tiền tự động 3 phút. Baccarat, chơi gà, xổ số. Đăng ký: v82m.com/qW8e","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1828"
"phase1_07394","8D4Y_N4p-1OOk_nh4n-4OOk!_1_v0ng-cu0c_rut-MAXX-8.888k. DK: t.ly/qW4x1 #z0m2","8Day Nạp 100 nghìn nhận 400 nghìn! 1 vòng cược rút tối đa 8.888 nghìn. Đăng ký: t.ly/qW4x1 #z0m2","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1830"
"phase1_07396","Aw1n_Nha_ca1_TOP_VN~Bacc@rat_truc_t1ep, cho1_g@, xo_s0. DK_ng4y: awin.com/vH4j","Awin Nhà cái HÀNG ĐẦU VIỆT NAM Baccarat trực tiếp, chơi gà, xổ số. Đăng ký ngay: awin.com/vH4j","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1832"
"phase1_07398","789B3t_N4P-1OOk_nh4n-388k! 1_v0ng-cu0c_rut_MAXX. DK: t.ly/hJ5l1 ^v2n1","789Bet NẠP 100 nghìn nhận 388 nghìn! 1 vòng cược rút tối đa. Đăng ký: t.ly/hJ5l1 ^v2n1","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1834"
"phase1_07400","V7B3t_Formal_C4s1n0~Bacc@rat, cho1_g@, xo_s0, rut_t1en_3p. DK: v7win.com/nB4v","V7Bet Chính thức Casino Baccarat, chơi gà, xổ số, rút tiền 3 phút. Đăng ký: v7win.com/nB4v","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1836"
"phase1_07402","8D4Y_N4p-5Ok_nh4n-158k. 1_v0ng-cu0c_rut-MAXX. DK: t.ly/bV8m2 #z9a1","8Day Nạp 50 nghìn nhận 158 nghìn. 1 vòng cược rút tối đa. Đăng ký: t.ly/bV8m2 #z9a1","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1838"
"phase1_07404","Aw1n~Rut_t1en_nh4nh_3p,_Bacc@rat, cho1_g@, xo_s0,_CSKH_24/7. DK: aw99.com/pL2k","Awin Rút tiền nhanh 3 phút, Baccarat, chơi gà, xổ số, Chăm sóc khách hàng 24/7. Đăng ký: aw99.com/pL2k","1","1","0","personal_number","Cờ bạc / Betting","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1840"
"phase1_07406","[HCM – Telegram] E_dang_r4nh_mu0n_t1m_A_tam_su_v@o_v!ec_ngay. Xem_h1nh_t@i_T.e.l.e: t.me/emngon_hcm778 AB2D","[Hồ Chí Minh – Telegram] Em đang rảnh muốn tìm Anh tâm sự vào việc ngay. Xem hình tại Telegram: t.me/emngon_hcm778 AB2D","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1842"
"phase1_07407","[HN – Zalo] @nh_0i_c0_mu0n_v#u_v#er_cung_e_kh0ng? J0in_nh0m_Z@lo_nh3: zalo.me/g/hanoi_xinh_68 G9K1","[Hà Nội – Zalo] Anh ơi có muốn vui vẻ cùng em không? Tham gia nhóm Zalo nhé: zalo.me/g/hanoi_xinh_68 G9K1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1843"
"phase1_07408","[ĐN – Telegram] T-i-m b-a-n d-o-i t-a-m s-u d-e-m k-h-u-y-a. E-m o D-a N-a-n-g. C-l-i-c-k: t.me/danang_hot44 XZ9M","[Đà Nẵng – Telegram] Tìm bạn đời tâm sự đêm khuya. Em ở Đà Nẵng. Nhấp vào: t.me/danang_hot44 XZ9M","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1844"
"phase1_07409","[HCM – Zalo] H-e-n h-o g-a-i x-i-n-h S-a-i G-o-n t-a-i n-h-a. V-a-o n-h-o-m Z-a-l-o: zalo.me/g/sg_teen_2k QW1E","[Hồ Chí Minh – Zalo] Hẹn hò gái xinh Sài Gòn tại nhà. Vào nhóm Zalo: zalo.me/g/sg_teen_2k QW1E","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1845"
"phase1_07410","[HN – Telegram] TìM_8ạN:tìNh_1_đêM_vớI_ëM_Hä_NộI. KëT:8ạN_TëLë: t.ly/hanoi_dem_11 L0P3","[Hà Nội – Telegram] Tìm bạn tình 1 đêm với em Hà Nội. Kết bạn Telegram: t.ly/hanoi_dem_11 L0P3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1846"
"phase1_07411","[ĐN – Telegram] dìcH:vụ_vIp_Dà_NăNg_ëM_đä_SẵN_sàNg. l!nk_TëLë: bit.ly/dn_vip_88 NM6V","[Đà Nẵng – Telegram] Dịch vụ vip Đà Nẵng em đã sẵn sàng. Liên kết Telegram: bit.ly/dn_vip_88 NM6V","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1847"
"phase1_07412","[HCM – Telegram] Em_sinh_v1en_mu0n_tjnh_m0t_dem_0_HCM. Xem_anh_e_t@i: t.me/sv_hcm_xinh F8K2","[Hồ Chí Minh – Telegram] Em sinh viên muốn tình một đêm ở Hồ Chí Minh. Xem ảnh em tại: t.me/sv_hcm_xinh F8K2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1848"
"phase1_07413","[HN – Zalo] C-o e-m g-a-i H-N n-h-e n-h-a-n-g m-u-o-n k-e-t b-a-n. Z-a-l-o e-m: zalo.me/g/hanoi_cute_99 P2V5","[Hà Nội – Zalo] Có em gái Hà Nội nhẹ nhàng muốn kết bạn. Zalo em: zalo.me/g/hanoi_cute_99 P2V5","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1849"
"phase1_07414","[ĐN – Telegram] G@!_g0i_D@_N@ng_phuc_vu_A_t@n_t1nh_chu_d@o. Cl!ck_v@o: t.me/danang_gai_xinh R4T1","[Đà Nẵng – Telegram] Gái gọi Đà Nẵng phục vụ Anh tận tình chu đáo. Nhấp vào: t.me/danang_gai_xinh R4T1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1850"
"phase1_07415","[HCM – Zalo] ëM_đã_Cö_mặT_tạI_H:C:M_để_P:hụC_vụ_A. l!nk: bit.ly/hcm_hot_33 J5H9","[Hồ Chí Minh – Zalo] Em đã có mặt tại Hồ Chí Minh để phục vụ Anh. Liên kết: bit.ly/hcm_hot_33 J5H9","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1851"
"phase1_07416","[HN – Telegram] A_mu0n_thv_g!@n_cung_e_kh0ng_HN?_Xem_m3nu_v@_h1nh: t.me/hn_massage_vip B7N4","[Hà Nội – Telegram] Anh muốn thư giãn cùng em không Hà Nội? Xem danh mục và hình: t.me/hn_massage_vip B7N4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1852"
"phase1_07417","[ĐN – Telegram] E-m t-e-e-n 1-8-t o D-a N-a-n-g c-a-n t-i-m A n-u-o-i. T-e-l-e: t.me/dn_teen_18 S1X6","[Đà Nẵng – Telegram] Em tuổi thiếu niên 18 tuổi ở Đà Nẵng cần tìm Anh nuôi. Telegram: t.me/dn_teen_18 S1X6","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1853"
"phase1_07418","[HCM – Telegram] S-G h-e-n h-o k-i-n d-a-o t-r-o-n g-o-i. I-n-b-o-x e-m: t.me/hcm_kin_dao_88 D4C2","[Hồ Chí Minh – Telegram] Sài Gòn hẹn hò kín đáo trọn gói. Nhắn tin cho em: t.me/hcm_kin_dao_88 D4C2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1854"
"phase1_07419","[HN – Zalo] G@!_HN_x!nh_tu0i_mu0n_v#u_v#er_cung_A. V@o_nh0m_ng@y: zalo.me/g/hanoi_dem_vui M9L0","[Hà Nội – Zalo] Gái Hà Nội xinh tươi muốn vui vẻ cùng Anh. Vào nhóm ngay: zalo.me/g/hanoi_dem_vui M9L0","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1855"
"phase1_07420","[ĐN – Telegram] dỊcH_vỤ_hẸn_Hò_Đà_NẵNg_mỚi_vỀ. l!nk_xEm_ảNh: t.ly/danang_baby_68 K3F7","[Đà Nẵng – Telegram] Dịch vụ hẹn hò Đà Nẵng mới về. Liên kết xem ảnh: t.ly/danang_baby_68 K3F7","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1856"
"phase1_07421","[HCM – Zalo] A-n-h o H-C-M c-o m-u-o-n g-a-p e-m k-h-o-n-g? L-i-n-k Z-a-l-o: zalo.me/g/hcm_hen_ho_9x T5N1","[Hồ Chí Minh – Zalo] Anh ở Hồ Chí Minh có muốn gặp em không? Liên kết Zalo: zalo.me/g/hcm_hen_ho_9x T5N1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1857"
"phase1_07422","[HN – Telegram] ëM:vừa:LêN_Hä:NộI_cầN_TìM_A_tâM_sự. KëT:nốI_TëLë: t.me/hn_tim_a_00 Z2X8","[Hà Nội – Telegram] Em vừa lên Hà Nội cần tìm Anh tâm sự. Kết nối Telegram: t.me/hn_tim_a_00 Z2X8","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1858"
"phase1_07423","[ĐN – Telegram] @nh_0i_e_r@nh_v@o_bu0i_t0i_0_D@_N@ng. Cl!ck_xem_h1nh: bit.ly/dn_sweet_girl Y6U2","[Đà Nẵng – Telegram] Anh ơi em rảnh vào buổi tối ở Đà Nẵng. Nhấp xem hình: bit.ly/dn_sweet_girl Y6U2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1859"
"phase1_07424","[HCM – Telegram] H-C-M e-m x-i-n-h t-u-o-i n-h-u m-o-n-g. C-l-i-c-k t-e-l-e-g-r-a-m: t.me/hcm_xinh_tuoi_12 H1J5","[Hồ Chí Minh – Telegram] Hồ Chí Minh em xinh tươi như mong đợi. Nhấp vào Telegram: t.me/hcm_xinh_tuoi_12 H1J5","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1860"
"phase1_07425","[HN – Zalo] G-a-i H-N d-a-m d-a-n-g c-a-n t-i-m t-r-i k-y. Z-a-l-o e-m: zalo.me/g/hanoi_dam_dang V9B3","[Hà Nội – Zalo] Gái Hà Nội dâm đãng cần tìm tri kỷ. Zalo em: zalo.me/g/hanoi_dam_dang V9B3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1861"
"phase1_07426","[ĐN – Telegram] tìM_8ạN_đI_cHơI_Đà_NăNg_ĐêM_nÀy. l!nk_TëLë: t.ly/dn_night_fun O4P7","[Đà Nẵng – Telegram] Tìm bạn đi chơi Đà Nẵng đêm nay. Liên kết Telegram: t.ly/dn_night_fun O4P7","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1862"
"phase1_07427","[HCM – Zalo] E_ng0n_b0dy_chuan_0_HCM_can_A_nu0i. Nh@n_v@o_nh0m_Z@lo: zalo.me/g/hcm_sugar_baby C8D2","[Hồ Chí Minh – Zalo] Em ngon thân hình chuẩn ở Hồ Chí Minh cần Anh nuôi. Nhấn vào nhóm Zalo: zalo.me/g/hcm_sugar_baby C8D2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1863"
"phase1_07428","[HN – Telegram] H-N h-e-n h-o t-i-n-h m-o-t d-e-m c-u-n-g s-v. T-e-l-e-g-r-a-m: t.me/hn_sv_dating G1H6","[Hà Nội – Telegram] Hà Nội hẹn hò tình một đêm cùng sinh viên. Telegram: t.me/hn_sv_dating G1H6","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1864"
"phase1_07429","[ĐN – Telegram] ëM_đëëN_18_Đà_NăNg_mUốN_gặP_A. l!nk_TëLë: bit.ly/dn_teen_hot L5K0","[Đà Nẵng – Telegram] Em tuổi thiếu niên 18 tuổi Đà Nẵng muốn gặp Anh. Liên kết Telegram: bit.ly/dn_teen_hot L5K0","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1865"
"phase1_07430","[HCM – Telegram] A_0i_e_dang_0_HCM_mu0n_v!_v0_cung_A. Xem_cl!p_e_t@i: t.me/hcm_vivi_clip N3M7","[Hồ Chí Minh – Telegram] Anh ơi em đang ở Hồ Chí Minh muốn vi vu cùng Anh. Xem clip em tại: t.me/hcm_vivi_clip N3M7","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1866"
"phase1_07431","[HN – Zalo] H-e-n h-o g-a-i x-i-n-h H-a-n-o-i g-i-a r-e. V-a-o Z-a-l-o e-m n-e: zalo.me/g/hanoi_gia_re R2T9","[Hà Nội – Zalo] Hẹn hò gái xinh Hà Nội giá rẻ. Vào Zalo em nè: zalo.me/g/hanoi_gia_re R2T9","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1867"
"phase1_07432","[ĐN – Telegram] @nh_0i_e_l@_g@!_D@_N@ng_mu0n_k3t_b@n. L1nk_T.e.l.e: t.me/dn_ket_ban_vip U7I1","[Đà Nẵng – Telegram] Anh ơi em là gái Đà Nẵng muốn kết bạn. Liên kết Telegram: t.me/dn_ket_ban_vip U7I1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1868"
"phase1_07433","[HCM – Zalo] ëM_đä_đếN_H:C:M_p:hụC_vụ_A_tậN_tìN:h. Z:a:L:o: zalo.me/g/hcm_tan_tinh_88 W0E4","[Hồ Chí Minh – Zalo] Em đã đến Hồ Chí Minh phục vụ Anh tận tình. Zalo: zalo.me/g/hcm_tan_tinh_88 W0E4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1869"
"phase1_07434","[HN – Telegram] G-a-i s-i-n-h v-i-e-n H-N n-h-a-n d-i t-i-e-c. T-e-l-e: t.me/hn_sv_tiec_tung S6Q3","[Hà Nội – Telegram] Gái sinh viên Hà Nội nhận đi tiệc. Telegram: t.me/hn_sv_tiec_tung S6Q3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1870"
"phase1_07435","[ĐN – Telegram] E_mu0n_t1m_ngu0i_yeu_0_D@_N@ng_dem_n@y. Xem_h1nh_e: bit.ly/dn_tim_ny_69 X5Z2","[Đà Nẵng – Telegram] Em muốn tìm người yêu ở Đà Nẵng đêm nay. Xem hình em: bit.ly/dn_tim_ny_69 X5Z2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1871"
"phase1_07436","[HCM – Telegram] dỊcH_vỤ_vIp_H:C:M_đÃ_sẴn_sÀnG. l!nk_TëLë: t.ly/hcm_vip_service P1O8","[Hồ Chí Minh – Telegram] Dịch vụ vip Hồ Chí Minh đã sẵn sàng. Liên kết Telegram: t.ly/hcm_vip_service P1O8","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1872"
"phase1_07437","[HN – Zalo] A-n-h o H-N c-o m-u-o-n t-a-m s-u v-o-i e-m? Z-a-l-o: zalo.me/g/hanoi_tamsu_2k I4V7","[Hà Nội – Zalo] Anh ở Hà Nội có muốn tâm sự với em? Zalo: zalo.me/g/hanoi_tamsu_2k I4V7","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1873"
"phase1_07438","[ĐN – Telegram] G@!_x!nh_D@_N@ng_th@_th!nh_A_n3. Cl!ck_xem_h1nh: t.me/dn_tha_thinh_99 M8N0","[Đà Nẵng – Telegram] Gái xinh Đà Nẵng thả thính Anh nè. Nhấp xem hình: t.me/dn_tha_thinh_99 M8N0","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1874"
"phase1_07439","[HCM – Zalo] H-C-M h-e-n h-o k-i-n d-a-o c-u-n-g g-a-i t-e-e-n. Z-a-l-o: zalo.me/g/hcm_teen_kin B2K5","[Hồ Chí Minh – Zalo] Hồ Chí Minh hẹn hò kín đáo cùng gái tuổi thiếu niên. Zalo: zalo.me/g/hcm_teen_kin B2K5","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1875"
"phase1_07440","[HN – Telegram] tìM_8ạN_tìNh_Hä_NộI_gIá_rẻ_nHấT. l!nk_TëLë: bit.ly/hanoi_gia_re_11 J9H3","[Hà Nội – Telegram] Tìm bạn tình Hà Nội giá rẻ nhất. Liên kết Telegram: bit.ly/hanoi_gia_re_11 J9H3","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1876"
"phase1_07441","[ĐN – Telegram] E-m o D-a N-a-n-g c-a-n t-i-m A g-a-p m-a-t. T-e-l-e: t.me/dn_gap_mat_00 L3C6","[Đà Nẵng – Telegram] Em ở Đà Nẵng cần tìm Anh gặp mặt. Telegram: t.me/dn_gap_mat_00 L3C6","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1877"
"phase1_07442","[HCM – Telegram] @nh_0i_xem_h1nh_e_HCM_ng0n_l@m_n3. L1nk: t.me/hcm_xinh_ngon_77 Y1U4","[Hồ Chí Minh – Telegram] Anh ơi xem hình em Hồ Chí Minh ngon lắm nè. Liên kết: t.me/hcm_xinh_ngon_77 Y1U4","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1878"
"phase1_07443","[HN – Zalo] ëM_đä_SẵN_sàNg_P:hụC_vụ_A_tạI_H:N. Z:a:L:o: zalo.me/g/hanoi_phucvu_68 G5F2","[Hà Nội – Zalo] Em đã sẵn sàng phục vụ Anh tại Hà Nội. Zalo: zalo.me/g/hanoi_phucvu_68 G5F2","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1879"
"phase1_07444","[ĐN – Telegram] D-a N-a-n-g h-e-n h-o g-a-i x-i-n-h 1-8-t. T-e-l-e: t.me/dn_dating_18t K7D1","[Đà Nẵng – Telegram] Đà Nẵng hẹn hò gái xinh 18 tuổi. Telegram: t.me/dn_dating_18t K7D1","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1880"
"phase1_07445","[HCM – Zalo] G@!_S-G_v#u_v#er_cung_A_ngay_v@_lu0n. Z@lo: zalo.me/g/sg_vuvuo_99 Q4W8","[Hồ Chí Minh – Zalo] Gái Sài Gòn vui vẻ cùng Anh ngay và luôn. Zalo: zalo.me/g/sg_vuvuo_99 Q4W8","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1881"
"phase1_07511","Tr@i_nghiem-eM_ut-H-C-M-T-e-l-e-g-r-a-m-ng0n_b0dy. C-l-i-c-k-n-h-a-n_h!nh: t.me/ut_hcm_vjp_456 kL8p","Trải nghiệm em út Hồ Chí Minh Telegram ngon thân hình chuẩn. Nhấp nhận hình: t.me/ut_hcm_vjp_456 kL8p","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1947"
"phase1_07512","H-e-n-h-o-k-i-n-d-a-o-t-a-i-H-N-Z-a-l-o. C-l-i-c-k-x-e-m-a-n-h-e-m-m-o-i: zalo.me/g/hanoi_vjp_1 xP9q","Hẹn hò kín đáo tại Hà Nội Zalo. Nhấp xem ảnh em mới: zalo.me/g/hanoi_vjp_1 xP9q","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 3 – Dot/dash insertion","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1948"
"phase1_07513","t!m:D;ì,m:h;C;M:z;A;L;o: zalo.me/g/sg_hot_2k. e;M:m;ớ;i:L;ê;n:n;G;0;n:L;ắ;m. vB4w","Tìm gái gọi Hồ Chí Minh Zalo: zalo.me/g/sg_hot_2k. Em mới lên ngon lắm. vB4w","1","1","0","personal_number","Nội dung nhạy cảm","LEVEL 4 – Mixed special chars","synthetic","synthetic_label_1","data/synthetic/synthetic_label_1.csv","1949"
