content,label,has_url,has_phone_number,sender_type,category,level
"8D4Y-tang-88k-n4p-dau. 1 v0ng cu0c rut MAXX 10tr. No Hu, B4n C4. t.ly/zN66m pO32k",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng
"JILI_T41-APP-nh4n-288k-KM. TLMN, X.oc-D.ia, N.ohu. Link: jili7.cc/iG9w",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 4 – Mixed special chars
"Aw1n-tang-code-tan-thu-50k. Baccarat, cho1 g4. Web: awin6.com",1,1,0,personal_number,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
G1ai_tri_2Q-D41-Ly-hoa-hong-tuan. Zalo: 0999001122. Link: gt2q.bet #ag33,1,1,1,shortcode,Cờ bạc / Betting,LEVEL 3 – Dot/dash insertion
BHXH VN: 0ng (B4) d4 du d13u k13n nh4n t13n h0 tr0 NQ-116. B4m v4o www.akvpx.icu de l4y. QU4 H4N S3 KH0NG DU0C CH4P NH4N! xR8t,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Quy BHTN: B4n d4 du d!3u k!3n nh4n t13n h0 tr0 theo Quy3t d!nh BHXH. B4m v4o www.mznqp.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! bN2m,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Bo LD-TB-XH: 0ng (B4) d4 du d13u k13n nh4n tro c4p COVID-19. Nh4n t4i mo.vsqpx.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! kL9p,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
[T.B] Hoan thue TNCN: B4n d4 du d13u k13n nh4n t13n. B4m v4o www.ghjkl.icu de hoan t4t. QU4 H4N S3 KH0NG DU0C CH4P NH4N! mJ5z,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Tro c4p NQ-116: 0ng (B4) da du dieu kien nh4n t13n tu quy BHTN. Nh4n t4i mo.zxvbn.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! aS2d,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
BHXH: B4n d4 du d13u k13n nh4n t13n h0 tr0 theo NQ-116. B4m v4o www.poiuy.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! fG7h,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Quy BHTN thong b4o: 0ng (B4) da du dieu kien nh4n h0 tro. B4m v4o www.qwert.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! jK1l,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Ho tro COVID-19: B4n d4 du d!3u k13n nh4n t13n h0 tro. Nh4n t4i mo.mnbvc.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! pO9i,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
BHXH Viet Nam: 0ng (B4) d4 du d13u k13n nh4n t13n Quy3t d!nh BHXH. B4m v4o www.asdfg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! uY4t,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Hoan thue TNCN: B4n d4 du d13u k13n nh4n t13n h0 tro. B4m v4o www.lkjhg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! rE3w,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
[NQ-116] 0ng (B4) da du dieu kien nh4n t13n tu quy BHTN. B4m v4o mo.nbvcx.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! tQ1a,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Quy BHTN: B4n d4 du d13u k13n nh4n t13n h0 tr0 dot 2. B4m v4o www.xcvbn.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! sD5f,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Bo LD-TB-XH: 0ng (B4) da du dieu kien nh4n t13n h0 tro COVID. Nh4n t4i www.mnlpq.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! gH8j,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
BHXH VN: B4n d4 du d!3u k13n nh4n t13n h0 tro tu quy BHTN. B4m v4o mo.plmko.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! kL0o,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
[T.B] Tro cap NQ-116: 0ng (B4) d4 du d13u k13n nh4n t13n h0 tro. B4m v4o www.vfrtg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! zX4c,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Hoan thue TNCN: B4n da du dieu kien nh4n t13n h0 tro dot 3. Nh4n t4i mo.bhuij.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! cV9b,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Quy BHTN: 0ng (B4) d4 du d13u k13n nh4n t13n h0 tro NQ-116. B4m v4o www.njiuh.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! nM2k,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
BHXH: B4n d4 du d13u k13n nh4n t13n Quy3t d!nh BHXH. B4m v4o www.gytfc.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! lP5o,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Ho tro COVID-19: 0ng (B4) da du dieu kien nh4n t13n h0 tro. Nh4n t4i mo.dwsqa.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! qA1z,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
Tro cap NQ-116: B4n d4 du d13u k13n nh4n t13n tu quy BHTN. B4m v4o www.mkoij.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! wS3x,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
BHTN_VN: B4N-da-du_D!EU^K!EN nh4n_T1EN tu QUY*BHTN. Nh4n_t41: www.plmqz.icu. QU4-H4N_SE_KH0NG*DUOC*CH4P*NHAN! mN8b,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
[T.B] BHXH: Ong~Ba da_du d!eu*k!en nhan-tien h0_tro_COVID. Bam vao mo.zxcvb.com. QUA^HAN SE KH0NG DUOC CHAP NHAN! vC4x,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự)
NQ_116: B4n_da-du D!EU-K!EN nh4n-T1EN tu quy~BHTN. Nh4n_t41: www.lkjhg.icu. QUA-HAN*SE-KH0NG_DUOC-CHAP-NHAN! bN2q,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Bo~LD-TB-XH: Ong(Ba) da_du*d!eu^k!en nhan-h0*tro theo-NQ_116. Bam_vao www.mnbvc.icu. QUA-HAN-SE*KH0NG_DUOC-CHAP-NHAN! rT7p,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Hoan_thue_TNCN: B4N_da-du-D!EU_K!EN nh4n*t1en h0~tro. Nh4n_t41: mo.asdfg.com. QUA^HAN*SE*KH0NG_DUOC*CHAP^NHAN! kL3m,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
BHXH-Viet-Nam: Ong~Ba da_du d!eu*k!en nhan-tien Quyet-dinh-BHXH. Bam-vao www.qazws.icu. QUA-HAN_SE_KH0NG_DUOC_CHAP_NHAN! yU5n,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Quy_BHTN: B4n-da-du_D!EU*K!EN nh4n~T1EN h0-tro-NQ-116. Nh4n_t41: www.wsxed.icu. QUA^HAN_SE*KH0NG-DUOC-CHAP-NHAN! iO9p,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
[H0-tro-COVID]: Ong(Ba) da_du-d!eu_k!en nhan_t1en h0~tro. Bam-vao mo.rfvbg.com. QUA-HAN*SE-KH0NG_DUOC*CHAP-NHAN! pL2k,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
NQ-116-BHXH: B4N_da~du*D!EU_K!EN nh4n-T1EN tu quy-BHTN. Nh4n-t41: www.tgbnh.icu. QUA-HAN_SE_KH0NG*DUOC*CHAP-NHAN! vF6j,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Hoan_thue-TNCN: Ong~Ba da_du-d!eu^k!en nhan_t1en-h0-tro. Bam-vao www.yhnjm.icu. QUA-HAN*SE*KH0NG_DUOC_CHAP-NHAN! mK4u,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
BHXH_VN: B4N-da-du_D!EU*K!EN nh4n~T1EN h0-tro-dot-3. Nh4n-t41: mo.ujmki.com. QUA^HAN-SE-KH0NG_DUOC-CHAP-NHAN! hG8y,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Quyet_dinh_BHXH: Ong(Ba) da_du-d!eu_k!en nhan_t1en tu quy-BHTN. Bam-vao www.olpki.icu. QUA-HAN*SE_KH0NG*DUOC*CHAP-NHAN! fD2s,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Bo_LD-TB-XH: B4N_da-du*D!EU_K!EN nh4n-t1en-h0-tro-COVID-19. Nh4n-t41: www.wszxc.icu. QUA-HAN_SE*KH0NG_DUOC-CHAP-NHAN! aS1q,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
[T.B]-NQ-116: Ong~Ba da_du-d!eu^k!en nhan_t1en tu quy~BHTN. Bam-vao mo.plmko.com. QUA^HAN-SE-KH0NG-DUOC-CHAP-NHAN! qW3e,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
BHXH_Viet_Nam: B4N_da-du_D!EU*K!EN nh4n-T1EN h0-tro-COVID. Nh4n-t41: www.qwert.icu. QUA-HAN_SE_KH0NG-DUOC-CHAP-NHAN! zX7c,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Hoan-thue-TNCN: Ong(Ba) da_du-d!eu_k!en nhan_t1en hoan-thue. Bam-vao mo.vfrtg.com. QUA-HAN*SE*KH0NG_DUOC-CHAP-NHAN! vB5n,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Quy_BHTN_VN: B4N-da-du_D!EU-K!EN nh4n-T1EN tu quy-BHTN. Nh4n-t41: www.oknjm.icu. QUA-HAN_SE-KH0NG-DUOC-CHAP-NHAN! rT9y,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
[TB]-BHXH: Ong~Ba da_du*d!eu^k!en nhan-t1en h0-tro-NQ-116. Bam-vao www.edcrf.icu. QUA-HAN*SE_KH0NG*DUOC*CHAP-NHAN! mJ1u,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Bo-LD-TB-XH: B4N_da-du_D!EU_K!EN nh4n-t1en h0-tro-COVID-19. Nh4n-t41: mo.tgbyh.com. QUA^HAN_SE_KH0NG-DUOC-CHAP-NHAN! kI8o,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
Tro-cap-NQ-116: Ong(Ba) da_du-d!eu*k!en nhan_t1en tu quy-BHTN. Bam-vao www.yuhjg.icu. QUA-HAN*SE*KH0NG_DUOC-CHAP-NHAN! lP2m,1,1,0,personal_number,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng
"Ch4o b4n, m1nh l4 Tr4ng. B3n m1nh d4ng tuy3n CTV th4 t1m v1d30 T1kT0k. 10 nh13m vu/ng4y, k13m 200k d3 d4ng. Kh0ng c4n v0n, tr4 t13n cu01 ng4y.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh l4 Huy3n, chuy3n v13n h0 tr0. B4n mu0n k13m th3m 300k-500k m01 ng4y kh0ng? Ch1 c4n 20 fhut, c0 j140 v13n hzh0 tr0 t.me/vieclamonline_2024",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Anh_ch! hay chuy3n-t13n v40 STK: 1029384756 NH VCB. C0ng ty TNHH_D4U TU TH1NH V~UONG d3 l4m l3nh n4p v40 t41 kh04n d4u tu ngay.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n, m1nh l4 H04ng. C0ng v13c d4t d0n h4ng 0nl1n3 k13m h04 h0ng 10-20% m01 d0n. Kh0ng c4n k1nh ngh13m, l4m t41 nh4.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n_da-du D!EU K!EN nh4n T1EN h0~tro tu quy d4u tu XYZ. K13m 500k-2tr/ng4y th3m nh0m Telegram huong d4n: t.me/nhom_dau_tu_v1p,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Chao b, m l4 Tu4n. B3n m1nh tuy3n ngu01 b1nh lu4n v1d30 kiem 150k/ng4y. Ch1 c4n 10 fhut r4nh, th4 t1m l4 c0 t13n, kh0ng mat f33.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh l4 M41, chuy3n v13n h0 tr0 s4n XYZ. B4n mu0n th tham j14 c0py tr4d3 l01 nhu4n 30% m01 ng4y kh0ng? L1nk nh0m: t.me/copytrade_v1p88",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Qu7 khach hay n4p t13n v40 STK: 0987123456 NH MB Bank. Chuy3n kh04n cho CONG TY DAU TU BDS SSG d3 bat d4u k13m t13n thu nh4p thu d0ng.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch4o b4n, m1nh l4 L1nh. B3n m1nh d4ng tuy3n CTV th4 t1m T1kT0k. 10 nh13m vu/ng4y, k13m 100k-200k. Kh0ng c4n v0n, nh4n t13n lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"B4n mu0n k13m 5tr-10tr m01 th4ng kh0ng? Ch1 c4n d13n th041, j140 v13n hu0ng d4n nzh3 ngh13p t41 nh4 qu4 t.me/job_online_hot",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch4o b4n, m1nh l4 Cu0ng. C0ng v13c l4m nh13m vu sh0p33 nh4n h04 h0ng c40. Kh0ng c4n v0n, ch1 c4n 30 fhut m01 ng4y l4 c0 t13n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"D3 k1ch h04t t41 kh04n d4u tu XYZ, b4n vu1 l0ng chuy3n 500k v40 STK: 1122334455 NH ACB. Chuyen v13n s3 l4m l3nh n4p ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"H3ll0 b4n, m1nh l4 Y3n. B3n m1nh tuy3n ngu01 th4 t1m T1kT0k k13m 200k/ng4y. Kh0ng c4n k1nh ngh13m, r4nh l4 l4m, qu4 t3l3 nh3.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n, m1nh l4 H04. Mu0n k13m 500k-1tr m01 nzh4y f33 kh0nz? J140 v13n hu0nz d4n 1:1 qu4 T3l3gr4m. B4m t.me/kiem_tien_tik_tok",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch1 c4n 20 fhut m01 nzh4y j14o v13n chuy3n nzh13p c0 th3 hu0nz d4n b4n k13m 500k-3000k, Th3m T3l3gr4m: t.me/huongnghieptainha01",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Anh/ch! hay chuy3n s0 t13n c4n n4p v40 t41 kh04n s4u: STK 040010238472 NH MSB. TK: CONG TY TNHH DAU TU TAI CHINH GLOBAL.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n d4 du d13u k13n nh4n qu4 t4ng 500k tu s4n d4u tu XYZ. L13n h3 chuy3n j14 h0 tr0 ngay t41: t.me/quatang_v1p_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch4o b, m l4 Huyn. B3n m d4ng tuy3n CTV d4t d0n h4ng t41 nh4. Luy3n t4p 10 fhut, k13m 300k/ng4y. Kh0nz c4n v0n, tr4 t13n m01 nzh4y.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"C0ng v13c don j14n, ch1 c4n th4 t1m b1nh lu4n v1d30. 10 nh13m vu/nzh4y, nh4n 100k. L13n h3 j140 v13n qu4 t.me/vieclam_tainha_vnp",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
N4p_t1en v40 STK: 9988223344 - NH_MB. C0ng-ty TNHH_D4U-TU_TH1NH_V_UONG. D3-k1ch-h04t_g01-D4U-TU_XYZ l41-khu~ng nhe @nh!,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"Ch4o b4n, m1nh l4 Phuz. B3n m1nh tuy3n CTV l4m nh13m vu T3l3gr4m. K13m 200k-500k/nzh4y. J140 v13n hzh0 tr0 1:1, kh0nz f33.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n mu0n k13m th3m thu nh4p r4nh r01 kh0nz? Ch1 c4n 15 fhut l4m nh13m vu d4t d0n sh0p33. H04 h0ng tr4 cu01 nzh4y qu4 bank.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
Chuy3n t13n v40 STK 7766554433 NH VIB. CT TNHH DAU TU QUOC TE. D3 th tham j14 nh0m c0py tr4d3 l01 nhu4n c40 nh3.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"M1nh l4 An, b3n m1nh tuy3n ngu01 xem v1d30 k13m t13n. 1 v1d30/10k, m01 nzh4y 20 v1d30. Kh0nz c4n v0n, nh4n t13n lu0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4N-da-du D!EU K!EN nh4n T1EN h0~tro tu quy BH#TN. Nhan t41: t.me/nhanquatang_mienphi_2024,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"Ch4o b4n, m1nh l4 H0ng. B3n m1nh tuy3n CTV th4 t1m T1kT0k. K13m 100k/nzh4y. Kh0nz c4n k1nh nzh13m. Nh4n t13n qu4 bank.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"B4n-mu0n_k13m-t13n_0nl1n3-kh0ng? Ch1-c4n_d13n-th041, hzh0-tr0_1:1-qu4_T3l3gr4m. L1nk_nh0m: t.me/kiem_tien_tu_dong_v1p",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"D3_n4p-v40-t41_kh04n_D4U-TU, b4n chuy3n v40 STK: 8888999922 NH VCB. CT TNHH DAU TU TAI CHINH PHAT LOC.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"Chao ban, minh la Duc. Minh co cong viec online tai nha, kiem 200k-500k/ngay. Khong can von, chi can 30p moi ngay. Lien he t.me/job_online_uytin",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 0 – Không obfuscation (formal)
"Ch40 b4n, m1nh l4 Th4nh. B3n m1nh tuy3n CTV th4 t1m v1d30. 10 nh13m vu m01 nzh4y, nh4n 150k. Kh0nz mat f33 tham j14.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
B4n_d4-nh4n_du0c_m0t-su4t_D4U-TU_hzh0-tr0-tu_chuy3n-j14. K13m-3tr/ng4y-d3-d4ng. Nh4n_hu0ng-d4n_t41: t.me/chuyengia_dautu_v1p,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
"Ch4o b4n, m1nh l4 K13u. Mu0n k13m 500k-1tr/nzh4y kh0nz? Ch1 c4n 20 fhut m01 nzh4y l4m nh13m vu T3l3gr4m. Kh0nz c4n v0n.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 4 – Mixed special chars
V vu1 l0ng chuy3n t13n v40 STK: 001122334455 NH MB. CT TNHH DAU TU VA PHAT TRIEN CONG NGHE. D3 k1ch h04t d4u tu ngay.,1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Chao b, m la Lan. B minh tuyen CTV binh luan video kiem 200k/ngay. Chi can 10p ranh, khong can von, tra tien cuoi ngay.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 0 – Không obfuscation (formal)
B4N_da-du D!EU K!EN nh4n T1EN h0~tro tu quy d4u tu. K13m 500k-2tr/ng4y th3m nh0m Telegram huong d4n: t.me/group_kiemtien_24h,1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Ch40 b4n, m1nh l4 Nam. C0ng v13c d4t d0n h4ng sh0p33 nh4n h04 h0ng 15%. Kh0ng c4n v0n, r4nh l4m lu0n nh3.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"D3 bat d4u k13m t13n thu nh4p thu d0ng 1tr/nzh4y, b4n chuy3n v40 STK: 5566778899 NH BIDV. CT TNHH DAU TU FINTECH.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
"Chao b, minh la Huong. Ben minh tuyen CTV like video TikTok. 10 nhiem vu/ngay, kiem 100k-200k. Khong mat phi tham gia.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 0 – Không obfuscation (formal)
"Ban_muon-kiem-tien-online-khong? Ch1-can-15p, co-giao-vien-huong-dan-1:1-qua-Telegram. Link: t.me/kiemtien_online_free_2024",1,1,0,personal_number,Crypto / Đầu tư giả,LEVEL 3 – Dot/dash insertion
"Ch40 b4n, m1nh l4 Th40. B3n m1nh tuy3n CTV th4 t1m v1d30. K13m 200k/nzh4y. Kh0nz c4n v0n, tr4 t13n qu4 bank cu01 nzh4y.",1,0,0,personal_number,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng
E_x_t_n_g_o_n_HCM-d@ng_cho_@nh. H#n_h0_v@_v_u_i_v_e_k_e_t_b@n_Tëłëgr@m: t.me/girlhcm_top1 zXv9,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H-e-n-h-o-k-i-n-d-a-o-H-N-z-a-l-o. A-n-h-v-a-o-n-h-o-m-x-e-m-a-n-h: zalo.me/g/hnxinh2024 qP0k,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
ë_m-x_!_ñ_h-D_ñ-ñ_ë-ñ_h4_ñ-t_!_ñ-@_ñ_h. 1_ñ-b_0_x-T_ë_ł_ë_g_r_@_m: t.me/dn_beauty_99 mN5r,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
S_i_e_u_m_a_u_HCM_h*n_h0_@nh_0i. L!nk_v!d3o_v@_b@ng_g!@_Zalo: zalo.me/g/sg-girl-hot dW2y,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
G-a-i-x-i-n-h-H-N-t-i-m-n-g-u-o-i-y-e-u. K-e-t-b-a-n-T-e-l-e-g-r-a-m: t.ly/hanoi-dem-say bC8j,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
T_!_m-B_ä_ñ-T_!_ñ_h-H_C_M-ñ_h_@_ñ_h-ñ_h_@_t. L_!_ñ_k-T_ë_ł_ë_g_r_@_m: bit.ly/hcm-tinh-mot-dem vL4q,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
C_h_o_i_v_u_i_H_N-@nh-0i-E-X-T-1-8. K_e_t_b_a_n_Z_a_l_o_n_h_a_n_a_n_h: zalo.me/g/hanoi-vui-ve kH1s,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
S-i-n-h-v-i-e-n-D-N-d-i-l-a-m-t-h-e-m. K-e-t-b-a-n-T-e-l-e-g-r-a-m-x-e-m-h-i-n-h: t.me/dn-sv-lam-them tY7u,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
@_ñ_h-c_0-m_u_0_ñ-v_u_!_v_ë-H_C_M-k_h_0. L_!_ñ_k-Z_@_I_0-ë_m-ñ_ë: zalo.me/g/sg-party-night rF9o,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
G_@_i_x_!_n_h-H_N-v_u_!_v_e-h_e_n-h_o. C_l_i_c_k_v_a_o_T_e_l_e_g_r_a_m: t.ly/hn-gaixinh-vip aM3n,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
H-e-n-h-o-k-i-n-d-a-o-H-C-M-Z-a-l-o. A-n-h-v-a-o-n-h-o-m-x-e-m-m-a-u: zalo.me/g/hcm-luxury-girl pG6x,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
D_ñ-T_ë_ł_ë_g_r_@_m-ë_m-X_!_ñ_h-ñ_h_@_t. K_ë_t-b_ä_ñ-ñ_g_ä_y: t.me/danang-dem-hong nE8b,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
E_m_X_T_H_N_n_e_@_n_h_o_i. K_e_t_b_a_n_T_e_l_e_g_r_a_m_n_h_a_n_h_e_n: bit.ly/hn-baby-hot xO5m,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 4 – Mixed special chars
G-a-i-x-i-n-h-H-C-M-t-i-m-k-e-o-t-h-o-m. K-e-t-b-a-n-Z-a-l-o-l-a-y-a-n-h: zalo.me/g/sg-show-hang jR2w,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
T_!_m-@_ñ_h-v_u_!_v_ë-ñ_h_@_t-H_N. K_ë_t-b_ä_ñ-T_ë_ł_ë_g_r_@_m-ñ_ë: t.me/hanoi-vip-club zS4t,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 5 – Extreme noise
S_!_e_u_c_h_u_a_n_D_N_c_a_n_h_e_n_h_o. L_i_n_k_T_e_l_e_g_r_a_m_c_u_a_e_m: bit.ly/dn-lady-99 vB9i,1,1,0,personal_number,Nội dung nhạy cảm,LEVEL 3 – Dot/dash insertion
