row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
4167,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3478,0.1739,Quy BHTN: ong (BA) da du d13u k13n nh4n T13N h0 tr0. Bam vao www.nhy67.icu. QUA HAN SE KHONG DUOC CHAP NHAN! kL5z,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro. Bam vao www.nhy67.icu. QUA HAN SE KHONG DUOC CHAP NHAN! kL5z
4169,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.125,Hoan thue TNCN: Ong (Ba) da du d!eu k!en nhan t1en h0 tro. Bam vao www.ki890.icu. QUA HAN SE KHONG DUOC CHAP NHAN! zX3c,Hoan thue TNCN: Ong (Ba) da du dieu kien nhan t1en ho tro. Bam vao www.ki890.icu. QUA HAN SE KHONG DUOC CHAP NHAN! zX3c
4171,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.32,0.16,BHXH Viet Nam: ong (BA) da du d13u k13n nh4n T13N h0 tr0 quy. Bam vao www.vde32.icu. QUA HAN SE KHONG DUOC CHAP NHAN! cV1b,BHXH Viet Nam: ong (BA) da du d13u kien nh4n TIEN ho tro quy. Bam vao www.vde32.icu. QUA HAN SE KHONG DUOC CHAP NHAN! cV1b
4173,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2083,0.125,Quy BHTN: Ong (Ba) da du d!eu k!en nhan t1en tu Quy BHTN. Bam vao www.gt432.icu. QUA HAN SE KHONG DUOC CHAP NHAN! bN9m,Quy BHTN: Ong (Ba) da du dieu kien nhan t1en tu Quy BHTN. Bam vao www.gt432.icu. QUA HAN SE KHONG DUOC CHAP NHAN! bN9m
4175,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.32,0.16,Hoan thue TNCN: ong (BA) da du d13u k13n nh4n t1en h0 tr0 thue. Bam vao www.ju765.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mQ7w,Hoan thue TNCN: ong (BA) da du d13u kien nh4n tien ho tro thue. Bam vao www.ju765.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mQ7w
4177,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.125,BHXH VN: Ong (Ba) da du d!eu k!en nhan t1en h0 tro BHTN. Bam vao www.lo987.icu. QUA HAN SE KHONG DUOC CHAP NHAN! wE5r,BHXH VN: Ong (Ba) da du dieu kien nhan t1en ho tro BHTN. Bam vao www.lo987.icu. QUA HAN SE KHONG DUOC CHAP NHAN! wE5r
4178,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4,0.3,B0_LĐ-TB-XH: BAN^da-du_D!EU*K!EN-NHAN^T1EN-h0-tro. Nhan-tai-mo.zaq32.com. QUA-HAN_SE_KH0NG*DUOC^CHAP_NHAN! eR4t,B0_LĐ-TB-XH: BAN^da-du_D!EU*KIEN-NHAN^T1EN-ho-tro. Nhan-tai-mo.zaq32.com. QUA-HAN_SE_KH0NG*DUOC^CHAP_NHAN! eR4t
4179,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.32,0.16,Quy BHTN: ong (BA) da du d13u k13n nh4n T13N h0 tr0 tu quy. Bam vao www.xsw43.icu. QUA HAN SE KHONG DUOC CHAP NHAN! rT3y,Quy BHTN: ong (BA) da du d13u kien nh4n TIEN ho tro tu quy. Bam vao www.xsw43.icu. QUA HAN SE KHONG DUOC CHAP NHAN! rT3y
4183,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5319,0.4894,"TB KHAN: Ph0ng AN N1NH D13U TRA thong b40 O/B v4n b4t h0p t4c dong ph1. Truoc 17g hom nay neu khong thanh t04n, chung t01 se vao cu0c d13u tra t04n Bo thong t1n h1nh 4nh v4 ngu01 lien qu4n se phai ch1u tr4ch nh13m h1nh su.","TB KHAN: Ph0ng AN N1NH D13U TRA thong b40 O/B v4n b4t h0p t4c dong ph1. Truoc 17g hom nay neu khong thanh t04n, chung t01 se vao cuoc dieu tra t04n Bo thong t1n h1nh 4nh v4 ngu01 lien qu4n se phai ch1u tr4ch nh13m h1nh su."
4184,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.45,0.4,"CANH BAO LAN CUOI!!! Ong Trinh Xu4n H0p CMND 281094735 phai th4nh t04n 8,912,000VND cho Home Credit truoc 16H Ngay 22/10. Neu khong h0p t4c se C0ng Kh41 H1NH ANH v4 thong b40 n01 lam v13c, gh1 n0 x4u CIC. LH Zalo: 0903841276.","CANH BAO LAN CUOI!!! Ong Trinh Xu4n H0p CMND 281094735 phai th4nh t04n 8,912,000VND cho Home Credit truoc 16H Ngay 22/10. Neu khong h0p t4c se Cong Kh41 H1NH ANH v4 thong b40 n01 lam v13c, gh1 no x4u CIC. LH Zalo: 0903841276."
4201,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5111,0.4444,TB KHAN: Ph0ng AN N1NH D13U TRA thong b40 O/B phai ch1u tr4ch nh13m h1nh su neu khong th4nh t04n kh04n n0 truoc 17g hom nay. Chung t01 da co d4y du h1nh 4nh v4 thong t1n c4 nhan de phuc vu qua tr1nh b4t g14m.,TB KHAN: Ph0ng AN N1NH D13U TRA thong b40 O/B phai ch1u tr4ch nh13m h1nh su neu khong th4nh t04n khoan no truoc 17g hom nay. Chung t01 da co d4y du h1nh 4nh v4 thong t1n ca nhan de phuc vu qua tr1nh b4t g14m.
4207,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5349,0.4651,"TB KHAN: Ph0ng AN N1NH D13U TRA thong b40 O/B dang bi t0 c40 ch13m d0at t41 san. Truoc 17g hom nay chu4 th4nh t04n, chung t01 se ph01 h0p voi nha mang de d1nh v1 v4 b4t g14m t4m thoi de d13u tra.","TB KHAN: Ph0ng AN N1NH D13U TRA thong b40 O/B dang bi t0 c40 ch13m d0at t41 san. Truoc 17g hom nay chu4 th4nh t04n, chung t01 se ph01 h0p voi nha mang de dinh vi v4 b4t g14m t4m thoi de dieu tra."
4212,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.45,0.425,"[CANH CAO LAN CUOI]: Ong Ph4m M1nh Tu CMND 182937465 n0 Mirae Asset 9,847,000VND. Truoc 17g hom nay khong th4nh t04n chung t01 se dang h1nh 4nh ban v4 ngu01 th4n len c4c trang r4o v4t de d01 n0. LH Zalo: 0933182734.","[CANH CAO LAN CUOI]: Ong Ph4m M1nh Tu CMND 182937465 n0 Mirae Asset 9,847,000VND. Truoc 17g hom nay khong th4nh t04n chung t01 se dang h1nh 4nh ban v4 ngu01 th4n len c4c trang r4o v4t de d01 no. LH Zalo: 0933182734."
4218,Đòi nợ / Đe dọa,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4324,0.4054,"[CANH CAO LAN CUOI]: BA Tr4n Th1 Lien CMND 182736459 n0 HD Saison 13,554,000VND. Truoc 16H Ngay 30/10 khong th4nh t04n se bi gh1 n0 x4u CIC nh0m 5 v4 v1nh vien KHONG DUOC v4y v0n n4ng hang. LH Zalo: 0944273815.","[CANH CAO LAN CUOI]: BA Tr4n Th1 Lien CMND 182736459 n0 HD Saison 13,554,000VND. Truoc 16H Ngay 30/10 khong th4nh t04n se bi gh1 no x4u CIC nh0m 5 v4 v1nh vien KHONG DUOC v4y v0n n4ng hang. LH Zalo: 0944273815."
4261,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3077,0.1923,BHXH VN: ong (BA) da zu d!3u k13n NH4N T13N h0 tr0 tu quy BHTN. Bam vao www.kxqal.icu. QUA HAN SE KHONG DUOC CHAP NHAN! rT5z,BHXH VN: ong (BA) da zu d!3u kien NH4N T13N ho tro tu quy BHTN. Bam vao www.kxqal.icu. QUA HAN SE KHONG DUOC CHAP NHAN! rT5z
4263,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2917,0.1667,[T.B] Quy BHTN: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao www.vnmqr.icu de lay. QUA HAN SE KH0NG_DUOC CHAP NHAN! aHj9,[T.B] Quy BHTN: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao www.vnmqr.icu de lay. QUA HAN SE KH0NG_DUOC CHAP NHAN! aHj9
4264,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3462,0.1923,Bo LD-TB-XH: Ban da zu d13u k13n nh4n tr0 cap h0 tr0 C0V1D-19. Nhan tai www.zxcvb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. mK1s,Bo LD-TB-XH: Ban da zu d13u kien nh4n tro cap ho tro C0V1D-19. Nhan tai www.zxcvb.icu. QUA HAN SE KHONG DUOC CHAP NHAN. mK1s
4266,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2308,0.1923,Quyet dinh BHXH: ong (BA) da zu d!3u k13n nh4n t13n tu quy BHTN. Bam vao mo.asdfg.com. QUA HAN SE KHONG DUOC CHAP NHAN. rTy4,Quyet dinh BHXH: ong (BA) da zu d!3u kien nh4n t13n tu quy BHTN. Bam vao mo.asdfg.com. QUA HAN SE KHONG DUOC CHAP NHAN. rTy4
4268,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.32,0.16,Tro cap NQ-116: Ban da zu d13u k13n nh4n t13n h0 tr0. Bam vao www.qwert.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN. fD3s,Tro cap NQ-116: Ban da zu d13u kien nh4n tien ho tro. Bam vao www.qwert.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN. fD3s
4269,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1538,0.1154,H0 tro C0V1D-19: Ong/Ba da du dieu^kien NHAN#TIEN tu quy BHXH. Bam vao mo.vbxza.com. QUA HAN SE KHONG DUOC CHAP NHAN! lO1m,HO tro C0V1D-19: Ong/Ba da du dieu^kien NHAN#TIEN tu quy BHXH. Bam vao mo.vbxza.com. QUA HAN SE KHONG DUOC CHAP NHAN! lO1m
4270,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.125,BHXH: Ban da zu d13u k13n nh4n t13n tr0 cap. Nhan tai www.tyuio.icu. QUA HAN SE KHONG DUOC CHAP NHAN ngay hom nay. xZ6c,BHXH: Ban da zu d13u kien nh4n tien tro cap. Nhan tai www.tyuio.icu. QUA HAN SE KHONG DUOC CHAP NHAN ngay hom nay. xZ6c
4272,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.16,0.08,[TB] Bo LĐ-TB-XH: Ong(Ba) da du d!eu k!en nhan tien NQ-116. Bam vao www.bnmzx.icu. QUA HAN SE KHONG DUOC CHAP NHAN. kL5j,[TB] Bo LĐ-TB-XH: Ong(Ba) da du dieu kien nhan tien NQ-116. Bam vao www.bnmzx.icu. QUA HAN SE KHONG DUOC CHAP NHAN. kL5j
4273,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.32,0.2,Hoan thue TNCN: ong (BA) da zu d!3u k13n nh4n t13n h0 tr0. Bam vao mo.poiuy.com. QUA HAN SE KHONG DUOC CHAP NHAN. hG4f,Hoan thue TNCN: ong (BA) da zu d!3u kien nh4n t13n ho tro. Bam vao mo.poiuy.com. QUA HAN SE KHONG DUOC CHAP NHAN. hG4f
4276,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2,0.1,BHXH: Ong (Ba) da du d!eu k!en nhan TIEN ho tro. Nhan tai mo.mnbvc.com truoc khi QUA HAN. zX3c,BHXH: Ong (Ba) da du dieu kien nhan TIEN ho tro. Nhan tai mo.mnbvc.com truoc khi QUA HAN. zX3c
4280,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4211,0.3158,[BHXH] B4n_da~du D!EU*K!EN nh4n$T1EN theo NQ_116. Bam vao mo.xswza.com. QUA HAN SE KH0NG_DUOC CHAP NHAN! jH7g,[BHXH] B4n_da~du DIEU*KIEN nh4n$T1EN theo NQ_116. Bam vao mo.xswza.com. QUA HAN SE KH0NG_DUOC CHAP NHAN! jH7g
4284,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.12,0.04,BHXH VN: Ong (Ba) da du d!eu k!en nhan TIEN tu quy BHTN. Nhan tai mo.bhxha.com. QUA HAN SE KHONG DUOC CHAP NHAN. pO2i,BHXH VN: Ong (Ba) da du dieu kien nhan TIEN tu quy BHTN. Nhan tai mo.bhxha.com. QUA HAN SE KHONG DUOC CHAP NHAN. pO2i
4287,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.2083,Bo LD-TB-XH: ong (BA) da zu d!3u k13n nh4n t13n NQ-116. Bam vao www.njmko.icu. QUA HAN SE KHONG DUOC CHAP NHAN. tR5e,Bo LD-TB-XH: ong (BA) da zu d!3u kien nh4n t13n NQ-116. Bam vao www.njmko.icu. QUA HAN SE KHONG DUOC CHAP NHAN. tR5e
4298,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.1667,[T.B] BHXH: Ban da zu d13u k13n nh4n t13n h0 tr0 tu quy BHTN. Nhan tai www.yhnjk.icu. QUA HAN SE KHONG DUOC CHAP NHAN. aS7d,[T.B] BHXH: Ban da zu d13u kien nh4n tien ho tro tu quy BHTN. Nhan tai www.yhnjk.icu. QUA HAN SE KHONG DUOC CHAP NHAN. aS7d
4300,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2963,0.1852,Quy BHTN: ong (BA) da zu d!3u k13n nh4n t13n h0 tr0 tu quy BHXH. Bam vao mo.plmko.com. QUA HAN SE KHONG DUOC CHAP NHAN. jK9l,Quy BHTN: ong (BA) da zu d!3u kien nh4n t13n ho tro tu quy BHXH. Bam vao mo.plmko.com. QUA HAN SE KHONG DUOC CHAP NHAN. jK9l
4305,Cờ bạc / Betting,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.6667,0.4444,"8DAY KM: N4p 100k nh4n 300k. 1 v0ng cu0c rut M4XX 5.000k. N0 Hu, Ban C4. DK: t.ly/pL8j3 rStUv","8DAY KM: N4p 100k nh4n 300k. 1 vong cuoc rut M4XX 5.000k. NO Hu, Ban CA. DK: t.ly/pL8j3 rStUv"
4349,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3333,0.2917,Am4z0n can tuyen nh4n vien xu ly don d4t hang TMDT t41 nha. Thu nh4p 500k-3000k/ngay. Tuoi 23-60. Lien he Zalo: zalo.me/84902345678 Zalo: 84902345678,Am4z0n can tuyen nh4n vien xu ly don d4t hang TMDT t41 nha. Thu nhap 500k-3000k/ngay. Tuoi 23-60. Lien he Zalo: zalo.me/84902345678 Zalo: 84902345678
4350,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4,0.35,"T1kT0k tuyen g4p nh4n vien xu ly don hang. Thu nh4p 800.000d/ng4y, nhan t13n s4u 13-25 f-ut. Tuoi 22-65. Zalo: zalo.me/84913456789 Zalo: 84913456789","T1kT0k tuyen g4p nh4n vien xu ly don hang. Thu nh4p 800.000d/ng4y, nhan tien s4u 13-25 f-ut. Tuoi 22-65. Zalo: zalo.me/84913456789 Zalo: 84913456789"
4356,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4211,0.3684,3M1M3 C0mp4ny tuyen nh4n vien lam v13c t41 nha. Thu nh4p 800k/ngay. Yeu cu 23-65 tuoi. Zalo: zalo.me/84944887766 Zalo: 84944887766,3M1M3 C0mp4ny tuyen nh4n vien lam v13c t41 nha. Thu nhap 800k/ngay. Yeu cu 23-65 tuoi. Zalo: zalo.me/84944887766 Zalo: 84944887766
4358,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4286,0.3333,T1kt0k dang tuyen nh4n vien lam v13c t41 nha. Thu nh4p 350-999k/ngay. Nhan t13n s4u 15 f-ut. Tuoi 23-65. Zalo: zalo.me/84914567890 Zalo: 84914567890,T1kt0k dang tuyen nh4n vien lam v13c t41 nha. Thu nhap 350-999k/ngay. Nhan tien s4u 15 f-ut. Tuoi 23-65. Zalo: zalo.me/84914567890 Zalo: 84914567890
4362,Tuyển dụng giả,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4375,0.375,3B4y tuyen nh4n vien TMDT t41 nha. Thu nh4p 800k-3tr/ngay. Tuoi 23-65. Zalo: zalo.me/84888223344 Zalo: 84888223344,3B4y tuyen nh4n vien TMDT t41 nha. Thu nhap 800k-3tr/ngay. Tuoi 23-65. Zalo: zalo.me/84888223344 Zalo: 84888223344
4421,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3529,0.1765,[VIETCOMBANK] T41 kh04n cua ban da bi kh04. Dang nh4p tai vietcombank.vn-tr.top de x4c thuc truoc 2h.,[VIETCOMBANK] T41 kh04n cua ban da bi khoa. Dang nhap tai vietcombank.vn-tr.top de xac thuc truoc 2h.
4422,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5652,0.5217,[TECHCOMBANK] He thong f4t h13n tru0ng h0f dang nh4f b4t thu0ng. Vui l0ng vao techcombank.cc x4c m1nh zanh t1nh neu khong se kho4.,[TECHCOMBANK] He thong phat h13n tru0ng h0f dang nh4f b4t thu0ng. Vui l0ng vao techcombank.cc x4c m1nh zanh t1nh neu khong se kho4.
4423,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.55,0.5,[MB BANK] T41 kh04n ban v0 d1nh k3t n01. Vui l0ng bam vao mbbank-online.vip de k1ich hoat l4i truoc 12h.,[MB BANK] T41 kh04n ban v0 dinh k3t n01. Vui l0ng bam vao mbbank-online.vip de k1ich hoat l4i truoc 12h.
4424,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4091,0.3636,[SHB DIGIBANK] T41 kh04n cua ban co b13u h13n ruy co. Vui l0ng vao shbdigibank.cc de x4c thuc truoc kh1 bi kho4.,[SHB DIGIBANK] T41 kh04n cua ban co b13u h13n ruy co. Vui l0ng vao shbdigibank.cc de xac thuc truoc kh1 bi kho4.
4425,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5238,0.381,[SACOMBANK] Thong b40: T41 kh04n bi t4m dung v1 ly zo b4o mat. Dang nh4p sacombank-online.vip de m0 l4i tai kh04n.,[SACOMBANK] Thong b40: T41 kh04n bi t4m dung vi ly zo b4o mat. Dang nhap sacombank-online.vip de m0 l4i tai khoan.
4426,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3636,0.3182,[VIETCOMBANK] Canh bao: Tai kh04n cua ban se bi t4m kho4 vao 12h. Vui l0ng vao vietcombank.vn-ks.top de x4c thuc danh t1nh.,[VIETCOMBANK] Canh bao: Tai kh04n cua ban se bi t4m kho4 vao 12h. Vui l0ng vao vietcombank.vn-ks.top de xac thuc danh t1nh.
4431,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4286,0.381,[VIETCOMBANK] Tai kh04n bi kho4 do ch0a d1nh danh. Vui l0ng vao vietcombank.cc de x4c thuc danh t1nh truoc 2h ch13u.,[VIETCOMBANK] Tai kh04n bi kho4 do ch0a dinh danh. Vui l0ng vao vietcombank.cc de x4c thuc danh t1nh truoc 2h ch13u.
4432,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5263,0.4211,[TECHCOMBANK] Thong b4o: Tai kh04n ban co j4o d1ch b4t thu0ng. Vui l0ng dang nh4p techcombank.vn-pr.top de x4c nhan.,[TECHCOMBANK] Thong b4o: Tai kh04n ban co j4o d1ch b4t thu0ng. Vui l0ng dang nhap techcombank.vn-pr.top de xac nhan.
4436,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5882,0.5294,[VIETCOMBANK] F4t h13n zanh t1nh ban dang nh4f b4t thu0ng. Vui l0ng vao vietcombank-online.vip de x4c m1nh.,[VIETCOMBANK] Phat h13n zanh t1nh ban dang nh4f b4t thu0ng. Vui l0ng vao vietcombank-online.vip de x4c m1nh.
4439,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.5,0.4444,[SHB DIGIBANK] Tai kh04n cua ban bi kho4 do j4o d1ch b4t thu0ng. Bam shbdigibank.vn-tr.top de x4c m1nh.,[SHB DIGIBANK] Tai kh04n cua ban bi kho4 do j4o d1ch b4t thu0ng. Bam shbdigibank.vn-tr.top de xac m1nh.
4440,Giả mạo ngân hàng,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.4375,0.3125,[SACOMBANK] Q0y khach du d13u k13n nh4n qua tai ch1nh. Bam sacombank.vn-qc.top de nhan truoc 20h.,[SACOMBANK] Q0y khach du d13u kien nh4n qua tai chinh. Bam sacombank.vn-qc.top de nhan truoc 20h.
4521,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2667,0.1333,BHXH V1et N4m: ong (BA) da du d!eu k!en NHAN T1EN h0 tr0 tu quy BH-TN. Bam vao www.plmza.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! aG6f,BHXH V1et N4m: ong (BA) da du dieu kien NHAN T1EN ho tro tu quy BH-TN. Bam vao www.plmza.icu de nhan. QUA HAN SE KHONG DUOC CHAP NHAN! aG6f
4522,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3913,0.2609,[TB] Quy BHTN: B4n_da-du D!EU*K!EN nh4n_T1EN h0~tro NQ-116. Nhan t41: mo.kdfgh.com de hoan tat. QUA_HAN SE KH0NG_DUOC CHAP_NHAN! jH8s,[TB] Quy BHTN: B4n_da-du DIEU*KIEN nh4n_T1EN ho~tro NQ-116. Nhan t41: mo.kdfgh.com de hoan tat. QUA_HAN SE KH0NG_DUOC CHAP_NHAN! jH8s
4523,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.1786,0.1071,Bo LD-TB-XH: Ong (Ba) da du d!eu k!en nhan t1en ho tro tu Quy BHTN. Bam vao www.mnbvq.icu. QUA HAN SE KHONG DUOC CHAP NHAN! rE9w,Bo LD-TB-XH: Ong (Ba) da du dieu kien nhan t1en ho tro tu Quy BHTN. Bam vao www.mnbvq.icu. QUA HAN SE KHONG DUOC CHAP NHAN! rE9w
4524,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2632,0.1579,H0 tr0 COVID-19: B4n_da_du_d!eu_k!en_nh4n_T1EN tu quy BHTN. Bam vao mo.zxcvb.com. QUA-HAN SE KHONG DUOC CHAP NHAN! qP4l,HO tro COVID-19: B4n_da_du_d!eu_k!en_nh4n_T1EN tu quy BHTN. Bam vao mo.zxcvb.com. QUA-HAN SE KHONG DUOC CHAP NHAN! qP4l
4525,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2083,0.125,Hoan thue TNCN: ong (BA) da du d!eu k!en NHAN T1EN theo NQ-116. Bam vao www.qwert.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mN1b,Hoan thue TNCN: ong (BA) da du dieu kien NHAN T1EN theo NQ-116. Bam vao www.qwert.icu. QUA HAN SE KHONG DUOC CHAP NHAN! mN1b
4526,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.3636,0.2273,Tr0 cap NQ-116: Ban~da-du D!EU*K!EN nh4n_T1EN tu quy BH#TN. Nhan t41: www.ytrew.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! vC3x,Tro cap NQ-116: Ban~da-du DIEU*KIEN nh4n_T1EN tu quy BH#TN. Nhan t41: www.ytrew.icu. QUA^HAN SE_KH0NG DUOC_CHAP NHAN! vC3x
4527,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.125,Quy BHTN: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao mo.asdfg.com. QUA HAN SE KHONG DUOC CHAP NHAN! lK5j,Quy BHTN: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao mo.asdfg.com. QUA HAN SE KHONG DUOC CHAP NHAN! lK5j
4528,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2857,0.2381,[BHXH] Quyet dinh BHXH: B4n_da-du D!EU_K!EN nh4n_T1EN h0~tro. Bam vao www.lkjhg.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! pH7g,[BHXH] Quyet dinh BHXH: B4n_da-du D!EU_K!EN nh4n_T1EN ho~tro. Bam vao www.lkjhg.icu. QUA-HAN SE KHONG-DUOC CHAP NHAN! pH7g
4529,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2857,0.1429,Bo LD-TB-XH: ong (BA) da du d!eu k!en nh4n t1en h0 tr0 tu quy BHTN. Bam vao www.poiuy.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dF9s,Bo LD-TB-XH: ong (BA) da du dieu kien nh4n t1en ho tro tu quy BHTN. Bam vao www.poiuy.icu. QUA HAN SE KHONG DUOC CHAP NHAN! dF9s
4530,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.1667,Hoan Thue TNCN: B4n_da-du D!EU*K!EN nh4n_T1EN tu quy BH#TN. Nhan t41: mo.zxcmn.com. QUA HAN SE KHONG DUOC CHAP NHAN! sA2q,Hoan Thue TNCN: B4n_da-du DIEU*KIEN nh4n_T1EN tu quy BH#TN. Nhan t41: mo.zxcmn.com. QUA HAN SE KHONG DUOC CHAP NHAN! sA2q
4531,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.2,0.12,[BHXH VN] Theo NQ-116: ong (BA) da du d!eu k!en NHAN T1EN ho tro. Bam vao www.nbvcx.icu. QUA HAN SE KHONG DUOC CHAP NHAN! gH4j,[BHXH VN] Theo NQ-116: ong (BA) da du dieu kien NHAN T1EN ho tro. Bam vao www.nbvcx.icu. QUA HAN SE KHONG DUOC CHAP NHAN! gH4j
4533,BHXH / Trợ cấp,LEVEL 1 – Leet nhẹ (thay 1-2 ký tự),0.25,0.125,Quy BHTN: Ong (Ba) da du d!eu k!en NHAN T1EN h0 tro. Bam vao mo.vfrtg.com. QUA HAN SE KHONG DUOC CHAP NHAN! zX8c,Quy BHTN: Ong (Ba) da du dieu kien NHAN T1EN ho tro. Bam vao mo.vfrtg.com. QUA HAN SE KHONG DUOC CHAP NHAN! zX8c
