row_index,category,level,leet_token_ratio_before,leet_token_ratio_after,content_before,content_after
1113,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.7059,0.6471,"8D4Y n4p 50k nh4n 100k. 1 v0ng cu0c rut MAXX 5tr. No Hu, B4n C4... Click: t.ly/yT61q oL92m","8DAY nạp 50.000 đồng nhận 100.000 đồng. 1 vòng cược rút tối đa 5 triệu đồng. Nổ Hũ, Bắn Cá... Click: t.ly/yT61q oL92m"
1114,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.3529,0.2353,"JILI-G3M*tang-150k^khi-t4i-app. Rut ngay ko c4n n4p. TLMN, X.oc-D.ia. Link: ji91.cc/rF4x","JILI Game tặng 150.000 đồng khi tải app. Rút ngay không cần nạp. Tiến lên miền Nam, Xóc Đĩa. Link: ji91.cc/rF4x"
1121,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.75,0.6875,"8D4Y n4p 100k nh4n 250k. 1 v0ng cu0c rut MAXX 15tr. No Hu, B4n C4. t.ly/mK33x vB12n","8DAY nạp 100.000 đồng nhận 250.000 đồng. 1 vòng cược rút tối đa 15 triệu đồng. Nổ Hũ, Bắn Cá. Link: t.ly/mK33x vB12n"
1122,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.4,0.2667,"JILI*T41-APP-nh4n-ngay-88k! Rut ngay ko c4n n4p. TLMN, N.ohu. Link: jil9.cc/tY5e","JILI Tải App nhận ngay 88.000 đồng! Rút ngay không cần nạp. Tiến lên miền Nam, Nổ hũ. Link: jil9.cc/tY5e"
1126,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.3,0.2,"Kwin668_N4P-1-DUOC-3. TLMN, X.oc-D.ia, N.ohu. T41 app tai: kwin9.tech/uN3x","Kwin668 Nạp 1 được 3. Tiến lên miền Nam, Xóc Đĩa, Nổ hũ. Tải app tại: kwin9.tech/uN3x"
1129,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6875,0.625,"8D4Y n4p 50k nh4n 120k. 1 v0ng cu0c rut MAXX 8tr. No Hu, B4n C4. t.ly/wQ44z mJ22o","8DAY nạp 50.000 đồng nhận 120.000 đồng. 1 vòng cược rút tối đa 8 triệu đồng. Nổ Hũ, Bắn Cá. Link: t.ly/wQ44z mJ22o"
1133,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.6667,0.6,"789B3t n4p 50k nh4n 188k. Rut MAXX 12tr. No Hu, B4n C4. DK: t.ly/sX55n kL81v","789B3t nạp 50.000 đồng nhận 188.000 đồng. Rút tối đa 12 triệu đồng. Nổ Hũ, Bắn Cá. Đăng ký: t.ly/sX55n kL81v"
1137,Cờ bạc / Betting,LEVEL 2 – Leet nặng + tên riêng,0.625,0.5625,"8D4Y-tang-88k-n4p-dau. 1 v0ng cu0c rut MAXX 10tr. No Hu, B4n C4. t.ly/zN66m pO32k","8DAY tặng 88.000 đồng nạp đầu. 1 vòng cược rút tối đa 10 triệu đồng. Nổ Hũ, Bắn Cá. Link: t.ly/zN66m pO32k"
1141,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.8077,0.3846,BHXH VN: 0ng (B4) d4 du d13u k13n nh4n t13n h0 tr0 NQ-116. B4m v4o www.akvpx.icu de l4y. QU4 H4N S3 KH0NG DU0C CH4P NH4N! xR8t,Bảo hiểm xã hội Việt Nam: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ Nghị quyết 116. Bấm vào www.akvpx.icu để lấy. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! xR8t
1142,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.7692,0.3462,Quy BHTN: B4n d4 du d!3u k!3n nh4n t13n h0 tr0 theo Quy3t d!nh BHXH. B4m v4o www.mznqp.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! bN2m,Quỹ Bảo hiểm thất nghiệp: Bạn đã đủ điều kiện nhận tiền hỗ trợ theo Quyết định Bảo hiểm xã hội. Bấm vào www.mznqp.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! bN2m
1143,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.6923,0.2692,Bo LD-TB-XH: 0ng (B4) d4 du d13u k13n nh4n tro c4p COVID-19. Nh4n t4i mo.vsqpx.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! kL9p,Bộ Lao động - Thương binh và Xã hội: Ông (Bà) đã đủ điều kiện nhận trợ cấp COVID-19. Nhận tại mo.vsqpx.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! kL9p
1144,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.75,0.2917,[T.B] Hoan thue TNCN: B4n d4 du d13u k13n nh4n t13n. B4m v4o www.ghjkl.icu de hoan t4t. QU4 H4N S3 KH0NG DU0C CH4P NH4N! mJ5z,[Thông báo] Hoàn thuế TNCN: Bạn đã đủ điều kiện nhận tiền. Bấm vào www.ghjkl.icu để hoàn tất. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! mJ5z
1145,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.5769,0.1923,Tro c4p NQ-116: 0ng (B4) da du dieu kien nh4n t13n tu quy BHTN. Nh4n t4i mo.zxvbn.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! aS2d,Trợ cấp Nghị quyết 116: Ông (Bà) đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Nhận tại mo.zxvbn.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! aS2d
1146,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.8261,0.3478,BHXH: B4n d4 du d13u k13n nh4n t13n h0 tr0 theo NQ-116. B4m v4o www.poiuy.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! fG7h,Bảo hiểm xã hội: Bạn đã đủ điều kiện nhận tiền hỗ trợ theo Nghị quyết 116. Bấm vào www.poiuy.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! fG7h
1148,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.75,0.3333,Ho tro COVID-19: B4n d4 du d!3u k13n nh4n t13n h0 tro. Nh4n t4i mo.mnbvc.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! pO9i,Hỗ trợ COVID-19: Bạn đã đủ điều kiện nhận tiền hỗ trợ. Nhận tại mo.mnbvc.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! pO9i
1149,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.8,0.36,BHXH Viet Nam: 0ng (B4) d4 du d13u k13n nh4n t13n Quy3t d!nh BHXH. B4m v4o www.asdfg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! uY4t,Bảo hiểm xã hội Việt Nam: Ông (Bà) đã đủ điều kiện nhận tiền Quyết định Bảo hiểm xã hội. Bấm vào www.asdfg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! uY4t
1150,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.7826,0.3043,Hoan thue TNCN: B4n d4 du d13u k13n nh4n t13n h0 tro. B4m v4o www.lkjhg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! rE3w,Hoàn thuế TNCN: Bạn đã đủ điều kiện nhận tiền hỗ trợ. Bấm vào www.lkjhg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! rE3w
1152,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.8261,0.3478,Quy BHTN: B4n d4 du d13u k13n nh4n t13n h0 tr0 dot 2. B4m v4o www.xcvbn.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! sD5f,Quỹ Bảo hiểm thất nghiệp: Bạn đã đủ điều kiện nhận tiền hỗ trợ đợt 2. Bấm vào www.xcvbn.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! sD5f
1154,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.6923,0.2692,BHXH VN: B4n d4 du d!3u k13n nh4n t13n h0 tro tu quy BHTN. B4m v4o mo.plmko.com. QU4 H4N S3 KH0NG DU0C CH4P NH4N! kL0o,Bảo hiểm xã hội Việt Nam: Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ Bảo hiểm thất nghiệp. Bấm vào mo.plmko.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! kL0o
1155,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.7917,0.3333,[T.B] Tro cap NQ-116: 0ng (B4) d4 du d13u k13n nh4n t13n h0 tro. B4m v4o www.vfrtg.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! zX4c,[Thông báo] Trợ cấp Nghị quyết 116: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ. Bấm vào www.vfrtg.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! zX4c
1157,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.75,0.2917,Quy BHTN: 0ng (B4) d4 du d13u k13n nh4n t13n h0 tro NQ-116. B4m v4o www.njiuh.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! nM2k,Quỹ Bảo hiểm thất nghiệp: Ông (Bà) đã đủ điều kiện nhận tiền hỗ trợ Nghị quyết 116. Bấm vào www.njiuh.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! nM2k
1158,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.8636,0.3636,BHXH: B4n d4 du d13u k13n nh4n t13n Quy3t d!nh BHXH. B4m v4o www.gytfc.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! lP5o,Bảo hiểm xã hội: Bạn đã đủ điều kiện nhận tiền Quyết định Bảo hiểm xã hội. Bấm vào www.gytfc.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! lP5o
1160,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.7083,0.25,Tro cap NQ-116: B4n d4 du d13u k13n nh4n t13n tu quy BHTN. B4m v4o www.mkoij.icu. QU4 H4N S3 KH0NG DU0C CH4P NH4N! wS3x,Trợ cấp Nghị quyết 116: Bạn đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Bấm vào www.mkoij.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! wS3x
1161,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.5882,0.4118,BHTN_VN: B4N-da-du_D!EU^K!EN nh4n_T1EN tu QUY*BHTN. Nh4n_t41: www.plmqz.icu. QU4-H4N_SE_KH0NG*DUOC*CH4P*NHAN! mN8b,Bảo hiểm thất nghiệp Việt Nam: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ QUỸ Bảo hiểm thất nghiệp. Nhận tại: www.plmqz.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! mN8b
1167,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.5263,0.4211,Quy_BHTN: B4n-da-du_D!EU*K!EN nh4n~T1EN h0-tro-NQ-116. Nh4n_t41: www.wsxed.icu. QUA^HAN_SE*KH0NG-DUOC-CHAP-NHAN! iO9p,Quỹ Bảo hiểm thất nghiệp: Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ Nghị quyết 116. Nhận tại: www.wsxed.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! iO9p
1169,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4211,0.3684,NQ-116-BHXH: B4N_da~du*D!EU_K!EN nh4n-T1EN tu quy-BHTN. Nh4n-t41: www.tgbnh.icu. QUA-HAN_SE_KH0NG*DUOC*CHAP-NHAN! vF6j,Nghị quyết 116 Bảo hiểm xã hội: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Nhận tại: www.tgbnh.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! vF6j
1171,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.5238,0.4286,BHXH_VN: B4N-da-du_D!EU*K!EN nh4n~T1EN h0-tro-dot-3. Nh4n-t41: mo.ujmki.com. QUA^HAN-SE-KH0NG_DUOC-CHAP-NHAN! hG8y,Bảo hiểm xã hội Việt Nam: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ đợt 3. Nhận tại: mo.ujmki.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! hG8y
1173,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.5,0.45,Bo_LD-TB-XH: B4N_da-du*D!EU_K!EN nh4n-t1en-h0-tro-COVID-19. Nh4n-t41: www.wszxc.icu. QUA-HAN_SE*KH0NG_DUOC-CHAP-NHAN! aS1q,Bộ Lao động - Thương binh và Xã hội: BẠN đã đủ ĐIỀU KIỆN nhận tiền hỗ trợ COVID-19. Nhận tại: www.wszxc.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! aS1q
1174,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.2727,0.2273,[T.B]-NQ-116: Ong~Ba da_du-d!eu^k!en nhan_t1en tu quy~BHTN. Bam-vao mo.plmko.com. QUA^HAN-SE-KH0NG-DUOC-CHAP-NHAN! qW3e,[Thông báo] Nghị quyết 116: Ông Bà đã đủ điều kiện nhận tiền từ quỹ Bảo hiểm thất nghiệp. Bấm vào mo.plmko.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! qW3e
1175,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.6111,0.5556,BHXH_Viet_Nam: B4N_da-du_D!EU*K!EN nh4n-T1EN h0-tro-COVID. Nh4n-t41: www.qwert.icu. QUA-HAN_SE_KH0NG-DUOC-CHAP-NHAN! zX7c,Bảo hiểm xã hội Việt Nam: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ COVID. Nhận tại: www.qwert.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! zX7c
1177,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.5,0.35,Quy_BHTN_VN: B4N-da-du_D!EU-K!EN nh4n-T1EN tu quy-BHTN. Nh4n-t41: www.oknjm.icu. QUA-HAN_SE-KH0NG-DUOC-CHAP-NHAN! rT9y,Quỹ Bảo hiểm thất nghiệp Việt Nam: BẠN đã đủ ĐIỀU KIỆN nhận TIỀN từ quỹ Bảo hiểm thất nghiệp. Nhận tại: www.oknjm.icu. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! rT9y
1179,BHXH / Trợ cấp,LEVEL 2 – Leet nặng + tên riêng,0.4762,0.4286,Bo-LD-TB-XH: B4N_da-du_D!EU_K!EN nh4n-t1en h0-tro-COVID-19. Nh4n-t41: mo.tgbyh.com. QUA^HAN_SE_KH0NG-DUOC-CHAP-NHAN! kI8o,Bộ Lao động - Thương binh và Xã hội: BẠN đã đủ ĐIỀU KIỆN nhận tiền hỗ trợ COVID-19. Nhận tại: mo.tgbyh.com. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN! kI8o
1181,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9286,0.5357,"Ch4o b4n, m1nh l4 Tr4ng. B3n m1nh d4ng tuy3n CTV th4 t1m v1d30 T1kT0k. 10 nh13m vu/ng4y, k13m 200k d3 d4ng. Kh0ng c4n v0n, tr4 t13n cu01 ng4y.","Chào bạn, mình là Trang. Bên mình đang tuyển cộng tác viên thả tim video TikTok. 10 nhiệm vụ/ngày, kiếm 200.000 đồng dễ dàng. Không cần vốn, trả tiền cuối ngày."
1182,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.96,0.64,"M1nh l4 Huy3n, chuy3n v13n h0 tr0. B4n mu0n k13m th3m 300k-500k m01 ng4y kh0ng? Ch1 c4n 20 fhut, c0 j140 v13n hzh0 tr0 t.me/vieclamonline_2024","Mình là Huyền, chuyên viên hỗ trợ. Bạn muốn kiếm thêm 300.000 - 500.000 đồng mỗi ngày không? Chỉ cần 20 phút, có giáo viên hỗ trợ: t.me/vieclamonline_2024"
1183,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.5833,0.4167,Anh_ch! hay chuy3n-t13n v40 STK: 1029384756 NH VCB. C0ng ty TNHH_D4U TU TH1NH V~UONG d3 l4m l3nh n4p v40 t41 kh04n d4u tu ngay.,Anh chị hãy chuyển tiền vào số tài khoản: 1029384756 ngân hàng Vietcombank. Công ty Trách nhiệm hữu hạn ĐẦU TƯ THỊNH VƯỢNG để làm lệnh nạp vào tài khoản đầu tư ngay.
1184,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.6522,"Ch40 b4n, m1nh l4 H04ng. C0ng v13c d4t d0n h4ng 0nl1n3 k13m h04 h0ng 10-20% m01 d0n. Kh0ng c4n k1nh ngh13m, l4m t41 nh4.","Chào bạn, mình là Hoàng. Công việc đặt đơn hàng online kiếm hoa hồng 10-20% mỗi đơn. Không cần kinh nghiệm, làm tại nhà."
1185,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.6087,0.5217,B4n_da-du D!EU K!EN nh4n T1EN h0~tro tu quy d4u tu XYZ. K13m 500k-2tr/ng4y th3m nh0m Telegram huong d4n: t.me/nhom_dau_tu_v1p,"Bạn đã đủ ĐIỀU KIỆN nhận TIỀN hỗ trợ từ quỹ đầu tư XYZ. Kiếm 500.000 - 2 triệu đồng/ngày, thêm nhóm Telegram hướng dẫn: t.me/nhom_dau_tu_vip"
1186,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.84,0.6,"Chao b, m l4 Tu4n. B3n m1nh tuy3n ngu01 b1nh lu4n v1d30 kiem 150k/ng4y. Ch1 c4n 10 fhut r4nh, th4 t1m l4 c0 t13n, kh0ng mat f33.","Chào bạn, mình là Tuấn. Bên mình tuyển người bình luận video kiếm 150.000 đồng/ngày. Chỉ cần 10 phút rảnh, thả tim là có tiền, không mất phí."
1187,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.875,0.6667,"M1nh l4 M41, chuy3n v13n h0 tr0 s4n XYZ. B4n mu0n th tham j14 c0py tr4d3 l01 nhu4n 30% m01 ng4y kh0ng? L1nk nh0m: t.me/copytrade_v1p88","Mình là Mai, chuyên viên hỗ trợ sàn XYZ. Bạn muốn tham gia copy trade lợi nhuận 30% mỗi ngày không? Link nhóm: t.me/copytrade_vip88"
1188,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.4286,0.25,Qu7 khach hay n4p t13n v40 STK: 0987123456 NH MB Bank. Chuy3n kh04n cho CONG TY DAU TU BDS SSG d3 bat d4u k13m t13n thu nh4p thu d0ng.,Quý khách hãy nạp tiền vào số tài khoản: 0987123456 ngân hàng MB Bank. Chuyển khoản cho CÔNG TY ĐẦU TƯ BẤT ĐỘNG SẢN SSG để bắt đầu kiếm tiền thu nhập thụ động.
1189,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.92,0.64,"Ch4o b4n, m1nh l4 L1nh. B3n m1nh d4ng tuy3n CTV th4 t1m T1kT0k. 10 nh13m vu/ng4y, k13m 100k-200k. Kh0ng c4n v0n, nh4n t13n lu0n.","Chào bạn, mình là Linh. Bên mình đang tuyển cộng tác viên thả tim TikTok. 10 nhiệm vụ/ngày, kiếm 100.000 - 200.000 đồng. Không cần vốn, nhận tiền luôn."
1190,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.6364,"B4n mu0n k13m 5tr-10tr m01 th4ng kh0ng? Ch1 c4n d13n th041, j140 v13n hu0ng d4n nzh3 ngh13p t41 nh4 qu4 t.me/job_online_hot","Bạn muốn kiếm 5 triệu - 10 triệu đồng mỗi tháng không? Chỉ cần điện thoại, giáo viên hướng dẫn nghề nghiệp tại nhà qua t.me/job_online_hot"
1191,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9231,0.5769,"Ch4o b4n, m1nh l4 Cu0ng. C0ng v13c l4m nh13m vu sh0p33 nh4n h04 h0ng c40. Kh0ng c4n v0n, ch1 c4n 30 fhut m01 ng4y l4 c0 t13n.","Chào bạn, mình là Cường. Công việc làm nhiệm vụ Shopee nhận hoa hồng cao. Không cần vốn, chỉ cần 30 phút mỗi ngày là có tiền."
1192,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7083,0.4583,"D3 k1ch h04t t41 kh04n d4u tu XYZ, b4n vu1 l0ng chuy3n 500k v40 STK: 1122334455 NH ACB. Chuyen v13n s3 l4m l3nh n4p ngay.","Để kích hoạt tài khoản đầu tư XYZ, bạn vui lòng chuyển 500.000 đồng vào số tài khoản: 1122334455 ngân hàng ACB. Chuyên viên sẽ làm lệnh nạp ngay."
1193,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.68,"H3ll0 b4n, m1nh l4 Y3n. B3n m1nh tuy3n ngu01 th4 t1m T1kT0k k13m 200k/ng4y. Kh0ng c4n k1nh ngh13m, r4nh l4 l4m, qu4 t3l3 nh3.","Hello bạn, mình là Yến. Bên mình tuyển người thả tim TikTok kiếm 200.000 đồng/ngày. Không cần kinh nghiệm, rảnh là làm, qua Tele nhé."
1194,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,1.0,0.7143,"Ch40 b4n, m1nh l4 H04. Mu0n k13m 500k-1tr m01 nzh4y f33 kh0nz? J140 v13n hu0nz d4n 1:1 qu4 T3l3gr4m. B4m t.me/kiem_tien_tik_tok","Chào bạn, mình là Hoa. Muốn kiếm 500.000 - 1 triệu mỗi ngày miễn phí không? Giáo viên hướng dẫn 1:1 qua Telegram. Bấm t.me/kiem_tien_tik_tok"
1195,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.95,0.7,"Ch1 c4n 20 fhut m01 nzh4y j14o v13n chuy3n nzh13p c0 th3 hu0nz d4n b4n k13m 500k-3000k, Th3m T3l3gr4m: t.me/huongnghieptainha01","Chỉ cần 20 phút mỗi ngày giáo viên chuyên nghiệp có thể hướng dẫn bạn kiếm 500.000 - 3.000.000 đồng. Thêm Telegram: t.me/huongnghieptainha01"
1196,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.375,0.25,Anh/ch! hay chuy3n s0 t13n c4n n4p v40 t41 kh04n s4u: STK 040010238472 NH MSB. TK: CONG TY TNHH DAU TU TAI CHINH GLOBAL.,Anh/chị hãy chuyển số tiền cần nạp vào tài khoản sau: Số tài khoản 040010238472 ngân hàng MSB. Tài khoản: CÔNG TY TNHH ĐẦU TƯ TÀI CHÍNH GLOBAL.
1197,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.7826,0.5217,B4n d4 du d13u k13n nh4n qu4 t4ng 500k tu s4n d4u tu XYZ. L13n h3 chuy3n j14 h0 tr0 ngay t41: t.me/quatang_v1p_2024,Bạn đã đủ điều kiện nhận quà tặng 500.000 đồng từ sàn đầu tư XYZ. Liên hệ chuyên gia hỗ trợ ngay tại: t.me/quatang_vip_2024
1198,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.88,0.52,"Ch4o b, m l4 Huyn. B3n m d4ng tuy3n CTV d4t d0n h4ng t41 nh4. Luy3n t4p 10 fhut, k13m 300k/ng4y. Kh0nz c4n v0n, tr4 t13n m01 nzh4y.","Chào bạn, mình là Huyền. Bên mình đang tuyển cộng tác viên đặt đơn hàng tại nhà. Luyện tập 10 phút, kiếm 300.000 đồng/ngày. Không cần vốn, trả tiền mỗi ngày."
1199,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9091,0.7273,"C0ng v13c don j14n, ch1 c4n th4 t1m b1nh lu4n v1d30. 10 nh13m vu/nzh4y, nh4n 100k. L13n h3 j140 v13n qu4 t.me/vieclam_tainha_vnp","Công việc đơn giản, chỉ cần thả tim bình luận video. 10 nhiệm vụ/ngày, nhận 100.000 đồng. Liên hệ giáo viên qua t.me/vieclam_tainha_vnp"
1201,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8696,0.7391,"Ch4o b4n, m1nh l4 Phuz. B3n m1nh tuy3n CTV l4m nh13m vu T3l3gr4m. K13m 200k-500k/nzh4y. J140 v13n hzh0 tr0 1:1, kh0nz f33.","Chào bạn, mình là Phúc. Bên mình tuyển cộng tác viên làm nhiệm vụ Telegram. Kiếm 200.000 - 500.000 đồng/ngày. Giáo viên hỗ trợ 1:1, không phí."
1202,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.84,0.6,B4n mu0n k13m th3m thu nh4p r4nh r01 kh0nz? Ch1 c4n 15 fhut l4m nh13m vu d4t d0n sh0p33. H04 h0ng tr4 cu01 nzh4y qu4 bank.,Bạn muốn kiếm thêm thu nhập rảnh rỗi không? Chỉ cần 15 phút làm nhiệm vụ đặt đơn Shopee. Hoa hồng trả cuối ngày qua ngân hàng.
1203,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.5217,0.4348,Chuy3n t13n v40 STK 7766554433 NH VIB. CT TNHH DAU TU QUOC TE. D3 th tham j14 nh0m c0py tr4d3 l01 nhu4n c40 nh3.,Chuyển tiền vào số tài khoản 7766554433 ngân hàng VIB. Công ty Trách nhiệm hữu hạn ĐẦU TƯ QUỐC TẾ. Để tham gia nhóm copy trade lợi nhuận cao nhé.
1204,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.9091,0.7273,"M1nh l4 An, b3n m1nh tuy3n ngu01 xem v1d30 k13m t13n. 1 v1d30/10k, m01 nzh4y 20 v1d30. Kh0nz c4n v0n, nh4n t13n lu0n.","Mình là An, bên mình tuyển người xem video kiếm tiền. 1 video/10.000 đồng, mỗi ngày 20 video. Không cần vốn, nhận tiền luôn."
1206,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.913,0.6957,"Ch4o b4n, m1nh l4 H0ng. B3n m1nh tuy3n CTV th4 t1m T1kT0k. K13m 100k/nzh4y. Kh0nz c4n k1nh nzh13m. Nh4n t13n qu4 bank.","Chào bạn, mình là Hồng. Bên mình tuyển cộng tác viên thả tim TikTok. Kiếm 100.000 đồng/ngày. Không cần kinh nghiệm. Nhận tiền qua ngân hàng."
1210,Crypto / Đầu tư giả,LEVEL 2 – Leet nặng + tên riêng,0.8261,0.6957,"Ch40 b4n, m1nh l4 Th4nh. B3n m1nh tuy3n CTV th4 t1m v1d30. 10 nh13m vu m01 nzh4y, nh4n 150k. Kh0nz mat f33 tham j14.","Chào bạn, mình là Thành. Bên mình tuyển cộng tác viên thả tim video. 10 nhiệm vụ mỗi ngày, nhận 150.000 đồng. Không mất phí tham gia."
