"norm_id","sample_id","source_text","normalized_text"
"sms_norm_00313","phase1_00313","[TB] NẠP THẺ TẶNG TIỀN - DÙNG LIỀN DATA! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/04/2024. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://vtmoney.onelink.me/314y/km3 . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.","[Thông báo] Nạp thẻ tặng tiền - dùng liền data! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 25/04/2024. Tiền khuyến mãi sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://vtmoney.onelink.me/314y/km3. Chi tiết gọi 197 bấm phím 19 (0 đồng). Trân trọng."
"sms_norm_00314","phase1_00314","Truong DH CNTT thong bao hoc HT2 mon Co so ha tang cong nghe thong tin(IE101.O21.1) vao thu 2 ngay 06/05/2024, Tiet 1,2,3,4, Phong B2.20. Chi tiet vui long lien he (028) 372 52002 chon 155","Trường Đại học Công nghệ Thông tin thông báo học hệ 2 môn Cơ sở hạ tầng công nghệ thông tin (IE101.O21.1) vào thứ 2 ngày 06/05/2024, tiết 1,2,3,4, phòng B2.20. Chi tiết vui lòng liên hệ (028) 372 52002 chọn 155"
"sms_norm_00315","phase1_00315","Viettel TB: Gói FB7 đã kết thúc. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.","Viettel thông báo: Gói FB7 đã kết thúc. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết liên hệ 198 (0 đồng). Trân trọng."
"sms_norm_00316","phase1_00316","Gói FB7 đã hủy gia hạn thành công. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết LH 198 (0đ). Trân trọng.","Gói FB7 đã hủy gia hạn thành công. Để biết các ưu đãi khác, truy cập https://viettel.vn/goidata hoặc bấm gọi *098#. Chi tiết liên hệ 198 (0 đồng). Trân trọng."
"sms_norm_00317","phase1_00317","Sau khi hủy gia hạn gói FB7, ưu đãi còn lại sẽ được sử dụng đến hết chu kỳ. Để xác nhận hủy, soạn Y gửi 191 trong 10 phút. Để kiểm tra ưu đãi, soạn KTTK gửi 191. Chi tiết LH 198 (0đ). Trân trọng.","Sau khi hủy gia hạn gói FB7, ưu đãi còn lại sẽ được sử dụng đến hết chu kỳ. Để xác nhận hủy, soạn Y gửi 191 trong 10 phút. Để kiểm tra ưu đãi, soạn KTTK gửi 191. Chi tiết liên hệ 198 (0 đồng). Trân trọng."
"sms_norm_00318","phase1_00318","Viettel TB: Từ 0h-5h ngày 20/04/2024, gói FB7 sẽ gia hạn. Cước phí 10.000đ/7 ngày được truy cập không giới hạn lưu lượng ứng dụng Facebook và nhắn tin qua Messenger. Quý khách đảm bảo thuê bao hoạt động 2 chiều và đủ tiền để gói cước gia hạn thành công. Để hủy gia hạn, soạn HUY FB7 gửi 191. Chi tiết LH 198 (0đ). Trân trọng.","Viettel thông báo: Từ 0 giờ đến 5 giờ ngày 20/04/2024, gói FB7 sẽ gia hạn. Cước phí 10.000 đồng/7 ngày được truy cập không giới hạn lưu lượng ứng dụng Facebook và nhắn tin qua Messenger. Quý khách đảm bảo thuê bao hoạt động 2 chiều và đủ tiền để gói cước gia hạn thành công. Để hủy gia hạn, soạn HUY FB7 gửi 191. Chi tiết liên hệ 198 (0 đồng). Trân trọng."
"sms_norm_00319","phase1_00319","Quy khach co 15.363 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.","Quý khách có 15.363 đồng trong tài khoản. Bấm gọi *098*3# để có 3GB với 15.000 đồng/3 ngày hoặc *098*989# (30.000 đồng/3 ngày) có 15GB (5GB/ngày), miễn phí 10 phút/cuộc nội mạng, 15 phút ngoại mạng, SMS nội mạng và TV360. Gọi cước gia hạn khi hết chu kỳ. Để biết thông tin các ưu đãi khác, bấm gọi *098# hoặc truy cập My Viettel tại https://myvt.page.link/goidata. Chi tiết liên hệ 198 (0 đồng). Trân trọng."
"sms_norm_00320","phase1_00320","Quy khach duoc cong 3 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 17/04/2024.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.","Quý khách được cộng 3 điểm do giao dịch thanh toán dịch vụ viễn thông qua Viettel Money vào ngày 17/04/2024. Truy cập https://vtmoney.onelink.me/314y/loyalty để đổi điểm sang các quà tặng của chương trình. Trân trọng."
"sms_norm_00321","phase1_00321","TK ViettelPay 9704...1278 GD -1.000 VND luc 2024-04-17 14:41:13 So du 3.372 VND ND: GD thanh toan 240417193779588 NAP TIEN DIEN THOAI cho Khach hang 0867256447","Tài khoản ViettelPay 9704...1278 giao dịch -1.000 đồng lúc 2024-04-17 14:41:13. Số dư 3.372 đồng. Nội dung: Giao dịch thanh toán 240417193779588 nạp tiền điện thoại cho khách hàng 0867256447."
"sms_norm_00322","phase1_00322","Quy khach duoc cong 15 diem do Giao dich thanh toan DV vien thong qua VIETTEL MONEY vao ngay 17/04/2024.Truy cap https://vtmoney.onelink.me/314y/loyalty de doi diem sang cac qua tang cua chuong trinh. Tran trong.","Quý khách được cộng 15 điểm do giao dịch thanh toán dịch vụ viễn thông qua Viettel Money vào ngày 17/04/2024. Truy cập https://vtmoney.onelink.me/314y/loyalty để đổi điểm sang các quà tặng của chương trình. Trân trọng."
"sms_norm_00323","phase1_00323","TK ViettelPay 9704...1278 GD +1.000 VND luc 2024-04-17 14:41:13 So du 4.372 VND ND: 240417193779529 VIETTELMONEY TRATHUONG MACQ 240417193779529 84867256447","Tài khoản ViettelPay 9704...1278 giao dịch +1.000 đồng lúc 2024-04-17 14:41:13. Số dư 4.372 đồng. Nội dung: 240417193779529 ViettelMoney trả thưởng mã giao dịch 240417193779529 84867256447."
"sms_norm_00324","phase1_00324","Quy khach co 14.363 dong trong tai khoan. Bam goi *098*3# de co 3GB voi 15.000d/3 ngay hoac *098*989# (30.000d/3 ngay) co 15GB (5GB/ngay), mien phi 10 phut/cuoc noi mang, 15 phut ngoai mang, SMS noi mang va TV360. Goi cuoc gia han khi het chu ky. De biet thong tin cac uu dai khac, bam goi *098# hoac truy cap My Viettel tai https://myvt.page.link/goidata . Chi tiet LH 198 (0d). Tran trong.","Quý khách có 14.363 đồng trong tài khoản. Bấm gọi *098*3# để có 3GB với 15.000 đồng/3 ngày hoặc *098*989# (30.000 đồng/3 ngày) có 15GB (5GB/ngày), miễn phí 10 phút/cuộc gọi nội mạng, 15 phút ngoại mạng, SMS nội mạng và TV360. Gọi cước gia hạn khi hết chu kỳ. Để biết thông tin các ưu đãi khác, bấm gọi *098# hoặc truy cập My Viettel tại https://myvt.page.link/goidata. Chi tiết liên hệ 198 (miễn phí). Trân trọng."
"sms_norm_00325","phase1_00325","TK ViettelPay 9704...1278 GD +5.000 VND luc 2024-04-17 14:41:03 So du 8.372 VND ND: 240417193777243 QUATANGVOUCHER 240417193777243 84867256447","Tài khoản ViettelPay 9704...1278 giao dịch +5.000 đồng lúc 2024-04-17 14:41:03. Số dư 8.372 đồng. Nội dung: 240417193777243 quà tặng voucher 240417193777243 84867256447."
"sms_norm_00326","phase1_00326","TK ViettelPay 9704...1278 GD -5.000 VND luc 2024-04-17 14:41:03 So du 3.372 VND ND: GD thanh toan 240417193777344 NAP TIEN DIEN THOAI cho Khach hang 0867256447","Tài khoản ViettelPay 9704...1278 giao dịch -5.000 đồng lúc 2024-04-17 14:41:03. Số dư 3.372 đồng. Nội dung: Giao dịch thanh toán 240417193777344 nạp tiền điện thoại cho khách hàng 0867256447."
"sms_norm_00327","phase1_00327","[TB] Dung quen Ban dang co voucher MIEN PHI 5.000d khi nap dien thoai Viettel se HET HAN HOM NAY 17/04/2024. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe.","[Thông báo] Đừng quên bạn đang có voucher miễn phí 5.000 đồng khi nạp điện thoại Viettel sẽ hết hạn hôm nay 17/04/2024. Mở app hoặc truy cập https://km.vtmoney.vn/314y/uudai2 để sử dụng ưu đãi bạn nhé."
"sms_norm_00328","phase1_00328","[TB] Để đảm bảo an toàn khi tham gia giao thông dịp Giỗ Tổ Hùng Vương, Lễ 30/04 - 01/05 và cao điểm du lịch hè năm 2024, đề nghị người dân chấp hành pháp luật về trật tự, an toàn giao thông, điều khiển phương tiện đúng tốc độ, giữ khoảng cách an toàn, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia.","[Thông báo] Để đảm bảo an toàn khi tham gia giao thông dịp Giỗ Tổ Hùng Vương, Lễ 30/04 - 01/05 và cao điểm du lịch hè năm 2024, đề nghị người dân chấp hành pháp luật về trật tự, an toàn giao thông, điều khiển phương tiện đúng tốc độ, giữ khoảng cách an toàn, tuyệt đối không điều khiển phương tiện khi đã sử dụng rượu, bia."
"sms_norm_00329","phase1_00329","[QC] TANG NGAY 1 - 2 thang cuoc dich vu INTERNET VIETTEL khi dang ky moi va dong truoc cuoc tu 6 - 12 thang. Cuoc TB chi tu 210.000d/thang. Phi hoa mang 300.000d, mien phi modem wifi, thu tuc don gian va nhanh chong. Chi tiet LH 18008168 (0d) hoac truy cap https://viettel.vn/s/STAR1T . Tu choi QC, soan TC3 gui 199.","[Quảng cáo] Tặng ngay 1 - 2 tháng cước dịch vụ internet Viettel khi đăng ký mới và đóng trước cước từ 6 - 12 tháng. Cước thuê bao chỉ từ 210.000 đồng/tháng. Phí hòa mạng 300.000 đồng, miễn phí modem wifi, thủ tục đơn giản và nhanh chóng. Chi tiết liên hệ 18008168 (miễn phí) hoặc truy cập https://viettel.vn/s/STAR1T. Từ chối quảng cáo, soạn TC3 gửi 199."
"sms_norm_00330","phase1_00330","[QC] Tổng đài Thông tin Kinh tế - Xã hội Viettel cung cấp lịch trình du lịch trong nước, quốc tế dịp lễ 30/4, 1/5 và hè 2024. Quý khách vui lòng gọi 1068 (từ số điện thoại Viettel) hoặc 0281068 (từ số điện thoại mạng khác), giá cước: 3.000đ/p. Từ chối QC, soạn TC3 gửi 199.","[Quảng cáo] Tổng đài Thông tin Kinh tế - Xã hội Viettel cung cấp lịch trình du lịch trong nước, quốc tế dịp lễ 30/4, 1/5 và hè 2024. Quý khách vui lòng gọi 1068 (từ số điện thoại Viettel) hoặc 0281068 (từ số điện thoại mạng khác), giá cước: 3.000 đồng/phút. Từ chối quảng cáo, soạn TC3 gửi 199."
"sms_norm_00331","phase1_00331","[TB] Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/04/2024. CT áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://km.vtmoney.vn/314y/kmdaitra . Tiền KM sử dụng liên lạc nội mạng trong 15 ngày. Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.","[Thông báo] Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 15/04/2024. Chương trình áp dụng khi nạp thẻ online qua các ví điện tử, ứng dụng thanh toán hoặc tại https://km.vtmoney.vn/314y/kmdaitra. Tiền khuyến mãi sử dụng liên lạc nội mạng trong 15 ngày. Chi tiết gọi 197 bấm phím 19 (miễn phí). Trân trọng."
"sms_norm_00332","phase1_00332","Đăng ký không thành công do Quý khách đang sử dụng gói FB7. Để kiểm tra ưu đãi, soạn KTTK gửi 191. Chi tiết LH 198 (0đ). Trân trọng.","Đăng ký không thành công do Quý khách đang sử dụng gói FB7. Để kiểm tra ưu đãi, soạn KTTK gửi 191. Chi tiết liên hệ 198 (0đ). Trân trọng."
"sms_norm_00333","phase1_00333","Quý khách đã đăng ký thành công gói FB7: 10.000đ/7 ngày được truy cập không giới hạn lưu lượng ứng dụng Facebook và nhắn tin qua Messenger. Gói cước gia hạn sau 7 ngày. Soạn KTTK để kiểm tra ưu đãi, soạn HUY FB7 gửi 191 để hủy gia hạn. Chi tiết LH 198 (0đ). Trân trọng.","Quý khách đã đăng ký thành công gói FB7: 10.000 đồng/7 ngày được truy cập không giới hạn lưu lượng ứng dụng Facebook và nhắn tin qua Messenger. Gói cước gia hạn sau 7 ngày. Soạn KTTK để kiểm tra ưu đãi, soạn HUY FB7 gửi 191 để hủy gia hạn. Chi tiết liên hệ 198 (miễn phí). Trân trọng."
"sms_norm_00334","phase1_00334","[TB] Cảm ơn Quý khách đã đồng hành cùng Viettel! Soạn KM gửi 191 (0đ) hoặc truy cập https://viettel.vn/km191 để xem ưu đãi Data, gọi điện HOT nhất từ Viettel. LH 198 (0đ). Trân trọng.","[Thông báo] Cảm ơn Quý khách đã đồng hành cùng Viettel! Soạn KM gửi 191 (0đ) hoặc truy cập https://viettel.vn/km191 để xem ưu đãi Data, gọi điện hot nhất từ Viettel. Liên hệ 198 (0đ). Trân trọng."
"sms_norm_00335","phase1_00335","[TB] GỌI RẺ HƠN - ƯU ĐÃI HƠN Chỉ 50.000đ/30 ngày có 500 phút gọi nội mạng. Gói cước gia hạn sau 30 ngày. Đăng ký, soạn DK50K gửi 109. CT áp dụng cho thuê bao nhận được tin nhắn. Chi tiết LH 198 (0đ).","[Thông báo] Gọi rẻ hơn - ưu đãi hơn: Chỉ 50.000 đồng/30 ngày có 500 phút gọi nội mạng. Gói cước gia hạn sau 30 ngày. Đăng ký, soạn DK50K gửi 109. Chương trình áp dụng cho thuê bao nhận được tin nhắn. Chi tiết liên hệ 198 (miễn phí)."
"sms_norm_00336","phase1_00336","[TB] GỌI RẺ HƠN - ƯU ĐÃI HƠN Chỉ 50.000đ/30 ngày được miễn phí 10 phút/cuộc gọi nội mạng (tối đa 500 phút). Gói cước gia hạn sau 30 ngày. Đăng ký tại https://viettel.vn/MP50X hoặc soạn MP50X gửi 109. CT áp dụng cho thuê bao nhận được tin nhắn. Chi tiết LH 198 (0đ).","[Thông báo] Gọi rẻ hơn - ưu đãi hơn: Chỉ 50.000 đồng/30 ngày được miễn phí 10 phút/cuộc gọi nội mạng (tối đa 500 phút). Gói cước gia hạn sau 30 ngày. Đăng ký tại https://viettel.vn/MP50X hoặc soạn MP50X gửi 109. Chương trình áp dụng cho thuê bao nhận được tin nhắn. Chi tiết liên hệ 198 (miễn phí)."
"sms_norm_00337","phase1_00337","[TB] Dung quen Ban dang co voucher giam 50% toi da 10.000d khi thanh toan Dien/Nuoc/Internet truyen hinh se HET HAN HOM NAY 10/04/2024. Mo app hoac truy cap https://km.vtmoney.vn/314y/uudai2 de su dung uu dai Ban nhe.","[Thông báo] Đừng quên bạn đang có voucher giảm 50% tối đa 10.000 đồng khi thanh toán điện/nước/internet truyền hình sẽ hết hạn hôm nay 10/04/2024. Mở app hoặc truy cập https://km.vtmoney.vn/314y/uudai2 để sử dụng ưu đãi bạn nhé."
"sms_norm_00338","phase1_00338","[TB] NẠP THẺ TẶNG TIỀN - DÙNG LIỀN DATA! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/04/2024. Tiền KM sử dụng truy cập Internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.","[Thông báo] Nạp thẻ tặng tiền - dùng liền data! Tặng 20% giá trị tất cả thẻ nạp vào tài khoản viễn thông trong ngày 10/04/2024. Tiền khuyến mãi sử dụng truy cập internet trong 15 ngày. Nạp thẻ online tại các ví điện tử, ứng dụng thanh toán hoặc tại https://viettel.vn/naptienkm. Chi tiết gọi 197 bấm phím 19 (miễn phí). Trân trọng."
"sms_norm_00339","phase1_00339","Quy khach duoc cong them 96 diem Viettel++ boi giao dich Tieu dung vien thong thang 03/2024. Thoi han su dung diem den 30/04/2025. Hay truy cap https://myvt.page.link/vtplus tren My Viettel hoac *098# de doi diem sang Data, SMS, Phut goi cung nhieu uu dai gia tri khac. Chi tiet LH 198. Tran trong.","Quý khách được cộng thêm 96 điểm Viettel++ bởi giao dịch tiêu dùng viễn thông tháng 03/2024. Thời hạn sử dụng điểm đến 30/04/2025. Hãy truy cập https://myvt.page.link/vtplus trên My Viettel hoặc *098# để đổi điểm sang Data, SMS, phút gọi cùng nhiều ưu đãi giá trị khác. Chi tiết liên hệ 198. Trân trọng."
"sms_norm_00340","phase1_00340","Ban dang co uu dai HOAN TIEN 10% cho tat ca lan nap dien thoai khi dang ky nap tu dong qua Viettel Money. Su dung ngay tai https://km.vtmoney.vn/314y/napdt2 .","Bạn đang có ưu đãi hoàn tiền 10% cho tất cả lần nạp điện thoại khi đăng ký nạp tự động qua Viettel Money. Sử dụng ngay tại https://km.vtmoney.vn/314y/napdt2."
"sms_norm_00341","phase1_00341","Moi Quy khach soan tin de tham gia DV Data Plus: 1 gui 9598 de cong 2048MB (cuoc 15870d, su dung trong 5 ngay). 2 gui 9598 de cong 1024MB (cuoc 9144d, su dung trong vong 24h sau khi cong). Tin nhan co hieu luc trong 24h. Chi tiet LH 198 (mien phi).","Mời quý khách soạn tin nhắn để tham gia dịch vụ Data Plus: 1 gửi 9598 để cộng 2048MB (cước 15.870đ, sử dụng trong 5 ngày). 2 gửi 9598 để cộng 1024MB (cước 9.144đ, sử dụng trong vòng 24 giờ sau khi cộng). Tin nhắn có hiệu lực trong 24 giờ. Chi tiết liên hệ 198 (miễn phí)."
"sms_norm_00342","phase1_00342","(TPBank) Da co Sao ke ngay 24/03/2024. Vui long truy cap SPayLater tren App Shopee de xem so tien den han va thanh toan truoc 10/04/2024.","(TPBank) Đã có sao kê ngày 24/03/2024. Vui lòng truy cập SPayLater trên ứng dụng Shopee để xem số tiền đến hạn và thanh toán trước 10/04/2024."
