id,cat,content_before,content_after
2102,Tuyển dụng giả,L4z4z4 tuy3n nh4n v13n xu ly z0n v4 z4nh z14 s4n f4m. Thu nh4p 800k/ng4y. Tu01 22-65. D4ng ky: zalo.me/84552244668,Lazada tuyển nhân viên xử lý đơn và đánh giá sản phẩm. Thu nhập 800k/ngày. Tuổi 22-65. Đăng ký: zalo.me/84552244668
2105,Tuyển dụng giả,Cty HVS tuy3n nh4n v13n b4n th01 z14n t41 nh4. L0ng 500k-1tr/ng4y. Tu01 22-65. Z4l0: zalo.me/84922668800 Z4l0: 84922668800,Cty HVS tuyển nhân viên bán thời gian tại nhà. Lương 500k-1tr/ngày. Tuổi 22-65. Zalo: zalo.me/84922668800 Zalo: 84922668800
2148,Đòi nợ / Đe dọa,[CANH CAO LAN CUOI]: Ph0ng AN N1NH D13U TR4 th0ng b40 O/B s3 b1 tru d4y tr4ch nh13m h1nh sv v3 h4nh v1 ch13m d04t t41 s4n. Y3u cu pr3s3nt truvc 17g h0m n4y d3 d13u tr4 t04n b0 th0ng t1n h1nh 4nh. LH: 84903112233.,[CẢNH CÁO LẦN CUỐI]: Phòng AN NINH ĐIỀU TRA thông báo O/B sẽ bị truy đầy trách nhiệm hình sự về hành vi chiếm đoạt tài sản. Yêu cầu trình diện trước 17g hôm nay để điều tra toàn bộ thông tin hình ảnh. LH: 84903112233.
2152,Đòi nợ / Đe dọa,TB KHAN: Ph0ng AN N1NH D13U TR4 d4 l4p h0 s0 d13u tr4 d01 v01 O/B. Y3u cu l13n h3 d3 x4c m1nh th0ng t1n truvc 17g h0m n4y n3u kh0ng s3 b1 ap dung cac b13n ph4p ngan ch4n h1nh sv.,THÔNG BÁO KHẨN: Phòng AN NINH ĐIỀU TRA đã lập hồ sơ điều tra đối với O/B. Yêu cầu liên hệ để xác minh thông tin trước 17g hôm nay nếu không sẽ bị áp dụng các biện pháp ngăn chặn hình sự.
2161,Đòi nợ / Đe dọa,"TB KHAN: Ph0ng AN N1NH D13U TR4 y3u cu O/B h0p t4c d13u tr4 vvu 4n l4m dung t1n nh13m. H4n ch0t l4 truvc 17g h0m n4y, s4u th01 g14n n4y s3 t13n h4nh cuvng ch3 t41 n01 ov. LH: 84988776655.","THÔNG BÁO KHẨN: Phòng AN NINH ĐIỀU TRA yêu cầu O/B hợp tác điều tra vụ án lạm dụng tín nhiệm. Hạn chót là trước 17g hôm nay, sau thời gian này sẽ tiến hành cưỡng chế tại nơi ở. LH: 84988776655."
2166,Đòi nợ / Đe dọa,"[CANH CAO LAN CUOI]: B4 Tru0ng My L4n CMND 022091456 ph41 tr4 7,842,000VND ch0 HD S41s0n truvc 17g h0m n4y. Chung t01 s3 gv1 th0ng b40 v3 t4n tay g14 d1nh v4 co qu4n l4m v13c. LH: 0322334455.","[CẢNH CÁO LẦN CUỐI]: Bà Trương Mỹ Lan CMND 022091456 phải trả 7,842,000VND cho HĐ Sài Gòn trước 17g hôm nay. Chúng tôi sẽ gửi thông báo về tận tay gia đình và cơ quan làm việc. LH: 0322334455."
2179,Đòi nợ / Đe dọa,TB KHAN: Ph0ng AN N1NH D13U TR4 canh b4o O/B v3 v13c bat h0p t4c tr3n h3 th0ng du l13u qu0c g14. Y3u cu thanh toan cac khoan no truoc 17g hom nay de tranh bi khoi to hinh su. LH: 84966554433.,THÔNG BÁO KHẨN: Phòng AN NINH ĐIỀU TRA cảnh báo O/B về việc bất hợp tác trên hệ thống dữ liệu quốc gia. Yêu cầu thanh toán các khoản nợ trước 17g hôm nay để tránh bị khởi tố hình sự. LH: 84966554433.
2185,Đòi nợ / Đe dọa,TB KHAN: Ph0ng AN N1NH D13U TR4 th0ng b40 O/B s3 b1 cv0ng ch3 d1 ly n3u kh0ng l13n h3 x4c m1nh th0ng t1n truvc 17g h0m n4y. LH: 84900887766 d3 b13t th3m ch1 t13t vu 4n.,THÔNG BÁO KHẨN: Phòng AN NINH ĐIỀU TRA thông báo O/B sẽ bị cưỡng chế di lý nếu không liên hệ xác minh thông tin trước 17g hôm nay. LH: 84900887766 để biết thêm chi tiết vụ án.
2227,Cờ bạc / Betting,"N4p 5Ok nh4n 15Ok t41 789Bet. 1 v0ng cu0c rut M4XX 5.OOOk. N0 Hu, B4n C4. DK: t.ly/qZ8a1 hR6eT","Nạp 50K nhận 150K tại 789Bet. 1 vòng cược rút MAXX 5.000K. Nổ Hũ, Bắn Cá. DK: t.ly/qZ8a1 hR6eT"
2228,Cờ bạc / Betting,"Kwin668 t4ng 1OOk ch0 n4p d4u. Rut t1en tr0ng 1 fhut. B4n C4, N0 Hu, BCR... t.ly/vM2k9 sY1wN","Kwin668 tặng 100K cho nạp đầu. Rút tiền trong 1 phút. Bắn Cá, Nổ Hũ, BCR... t.ly/vM2k9 sY1wN"
2229,Cờ bạc / Betting,"JILI n4p 2OOk nh4n 5OOk. Kh0ng g101 h4n rut t1en. Game b41, x0 s0. DK: t.ly/pL4j5 uD8vQ","JILI nạp 200K nhận 500K. Không giới hạn rút tiền. Game bài, xổ số. DK: t.ly/pL4j5 uD8vQ"
2230,Cờ bạc / Betting,"8DAY n4p 1-1 nh4n X2 t41 kh04n. 1 v0ng cu0c rut l1en. N0 Hu, B4n C4. t.ly/bX7m3 kO9pL","8DAY nạp 1-1 nhận X2 tài khoản. 1 vòng cược rút liền. Nổ Hũ, Bắn Cá. t.ly/bX7m3 kO9pL"
2231,Cờ bạc / Betting,"Awin_km n4p 5Ok nh4n 188k. Rut MAXX 1O.OOOk. B4n C4, N0 Hu, BCR... t.ly/nB2v4 zX5cR","Awin_km nạp 50K nhận 188k. Rút MAXX 10.000K. Bắn Cá, Nổ Hũ, BCR... t.ly/nB2v4 zX5cR"
2237,Cờ bạc / Betting,"T41 4pp 789Bet nh4n 100k f r e e. X3 n4p d4u, rut ng4y. TLMN, X.0c-D.i4. Link: vqk88.cc/pWq0z","Tải app 789Bet nhận 100k f r e e. X3 nạp đầu, rút ngay. TLMN, Xóc Đĩa. Link: vqk88.cc/pWq0z"
2238,Cờ bạc / Betting,"Kwin668 t41 4pp nh4n 58k. Rut ng4y kh0ng n4p. N0hu, B4n C4, X0 s0. Link: txc99.tech/mN2bV","Kwin668 tải app nhận 58k. Rút ngay không nạp. Nổ hũ, Bắn Cá, Xổ số. Link: txc99.tech/mN2bV"
2239,Cờ bạc / Betting,"Awin g.em m01 t4ng 299k kh1 t41 4pp, x3 n4p d4u, rut ng4y ko c4n n4p. Link: bnd77.cc/aB4vX","Awin game mới tặng 299k khi tải app, x3 nạp đầu, rút ngay không cần nạp. Link: bnd77.cc/aB4vX"
2241,Cờ bạc / Betting,"Giai tri 2Q t41 4pp nh4n 88k. X3 n4p d4u, rut t1en tr0ng 3 fhut. Link: ghj55.cc/kL9pM","Giải trí 2Q tải app nhận 88k. X3 nạp đầu, rút tiền trong 3 phút. Link: ghj55.cc/kL9pM"
2247,Cờ bạc / Betting,"789Bet ch40 mung th4nh v1en m01 t4ng 88-666k. B4cc4r4t, ch01 g4, x0 s0. Rut t1en 2 fhut. DK: vqkpz.com","789Bet chào mừng thành viên mới tặng 88-666k. Baccarat, chọi gà, xổ số. Rút tiền 2 phút. DK: vqkpz.com"
2248,Cờ bạc / Betting,V7Bet n01 h01 tu c4c c40 thu. Gu1 v4 rut tr0ng 3 fhut. CSKH 24/24. DK: mxc81.com,V7Bet nơi hội tụ các cao thủ. Gửi và rút trong 3 phút. CSKH 24/24. DK: mxc81.com
2249,Cờ bạc / Betting,"8DAY s0 1 VN, t4ng ngay 1OOk kh1 d4ng ky. B4cc4r4t, th3 th40, x0 s0. Link: bnd22.com",8DAY số 1 VN
2250,Cờ bạc / Betting,"Kim Long Casino uy t1n, rut t1en MAXX kh0ng l1m1t. CSKH 24/7 h0 tr0. Link: ghj99.com",Kim Long Casino uy tín
2251,Cờ bạc / Betting,JILI tr41 ngh1em c4s1n0 d1nh c40. T4ng 5Ok t41 kh04n m01. Rut t1en 2 fhut. Link: tyu11.com,JILI trải nghiệm casino đỉnh cao. Tặng 50k tài khoản mới. Rút tiền 2 phút. Link: tyu11.com
2258,Cờ bạc / Betting,"Kwin668 tuyen d41 ly ch1et kh4u c40, tr4 h04 h0ng ng4y. Z4l0: 0988123456. Link: kwin8.bet",Kwin668 tuyển đại lý chiết khấu cao
2259,Cờ bạc / Betting,"Awin tuyen CTV h04 h0ng 50f, l4m v1ec t41 nh4. L1en he z4l0: 0933456789. Link: awin.vip",Awin tuyển CTV hoa hồng 50%
2261,Cờ bạc / Betting,"8DAY hop t4c d41 ly, l01 nhu4n x2 m01 th4ng. Z4l0: 0977654321. Link: 8day.vip",8DAY hợp tác đại lý
2282,Dịch vụ công giả,T0ng cuc Thu3: B4n du d13u k13n nh4n h04n thu3 TNCN t41: h-t-t-p-s://hoanthue.gov-vn.top. Thuc h13n ng4y,Tổng cục Thuế: Bạn đủ điều kiện nhận hoàn thuế TNCN tại: h-t-t-p-s://hoanthue.gov-vn.top. Thực hiện ngay
2283,Dịch vụ công giả,VN3ID: T41 kh04n cu4 b4n c4n x4c thuc l41 th0ng t1n d1nh d4nh. B4m v40 https://vneid-gov.cc d3 xuly,VNeID: Tài khoản của bạn cần xác thực lại thông tin định danh. Bấm vào https://vneid-gov.cc để xử lý
2284,Dịch vụ công giả,B0 C0ng 4n: Ph4t h13n b4n l13n qu4n d3n du d4y l-u-4 d40. Tru y c4p: dichvucong.bca-gov.top d3 k3 kh41,Bộ Công an: Phát hiện bạn liên quan đến vụ dây lừa đảo. Truy cập: dichvucong.bca-gov.top để kê khai
2285,Dịch vụ công giả,B0 Y T3: Th0ng b4o k13m tr4 suc kh03 d1nh ky v4 c4p nh4t h0 s0. L13n h3: 0933445566 d3 duoc hu0ng d4n,Bộ Y tế: Thông báo kiểm tra sức khỏe định kỳ và cập nhật hồ sơ. Liên hệ: 0933445566 để được hướng dẫn
2286,Dịch vụ công giả,Cuc V13n th0ng: S1M cu4 b4n s3 b1 kh04 s4u 2 j10 n3u kh0ng c4p nh4t. Thuc h13n t41 https://vnta-gov.xyz,Cục Viễn thông: SIM của bạn sẽ bị khóa sau 2 giờ nếu không cập nhật. Thực hiện tại https://vnta-gov.xyz
2287,Dịch vụ công giả,C4nh s4t G140 th0ng: B4n co b13n l41 ch-u-4 n0p ph4t. Tru y c4p https://phatnguoi.xyz d3 tr4 cuu th0ng t1n,Cảnh sát Giao thông: Bạn có biên lai chưa nộp phạt. Truy cập https://phatnguoi.xyz để tra cứu thông tin
2288,Dịch vụ công giả,T0ng cuc Thu3: C4nh b40 b4n dang n0 ph3 thu3. L13n h3: 0777888999 d3 duoc h0 tr0 j141 qu-y-3-t ng4y,Tổng cục Thuế: Cảnh báo bạn đang nợ phí thuế. Liên hệ: 0777888999 để được hỗ trợ giải quyết ngay
2289,Dịch vụ công giả,VN3ID: Y3u c4u x4c thuc l41 CCCD g4n ch1p tr3n h3 th0ng. V0 v4o h-t-t-p-s://vneid-vngov.top d3 l4m,VNeID: Yêu cầu xác thực lại CCCD gắn chip trên hệ thống. Vào h-t-t-p-s://vneid-vngov.top để làm
2290,Dịch vụ công giả,B0 C0ng 4n: L3nh tr13u t4p khan c4p d4 duoc ju1 d3n b4n. Xem t41: https://dichvucong-bca.cc d3 b13t ch1 t13t,Bộ Công an: Lệnh triệu tập khẩn cấp đã được gửi đến bạn. Xem tại: https://dichvucong-bca.cc để biết chi tiết
2291,Dịch vụ công giả,B0 GTVT: B4n c0 l01 v1 ph4m j14o th0ng ch-u-4 d0ng ph4t. K13m tr4 t41 https://gtvt-gov.top d3 tr4nh b1 kh04 b4ng,Bộ GTVT: Bạn có lỗi vi phạm giao thông chưa đóng phạt. Kiểm tra tại https://gtvt-gov.top để tránh bị khóa bằng
2292,Dịch vụ công giả,Cuc V13n th0ng: Th0ng b4o th3 b1 kh04 ch13u d1 d0ng. Truy c4p https://vnta-portal.top d3 x4c thuc ng4y,Cục Viễn thông: Thông báo thuê bao bị khóa chiều di động. Truy cập https://vnta-portal.top để xác thực ngay
2293,Dịch vụ công giả,C4nh s4t G140 th0ng: 0ng/B4 v1 f4m j14o th0ng ngh13m tr0ng. L13n h3 0912233445 d3 j141 qu-y3t f4t ngu01,Cảnh sát Giao thông: Ông/Bà vi phạm giao thông nghiêm trọng. Liên hệ 0912233445 để giải quyết phạt nguội
2294,Dịch vụ công giả,B0 GTVT: H0 s0 j14o th0ng cu4 b4n b1 l01. B4m v40: gtvt-vngov.xyz d3 c4p nh4t th0ng t1n f4t ngu01,Bộ GTVT: Hồ sơ giao thông của bạn bị lỗi. Bấm vào: gtvt-vngov.xyz để cập nhật thông tin phạt nguội
2295,Dịch vụ công giả,T0ng cuc Thu3: B4n zu z13u k13n nh4n h04n thu3 f4p lu4t. K3 kh41 t41: hoanthue-tncn.vip d3 nh4n t13n,Tổng cục Thuế: Bạn đủ điều kiện nhận hoàn thuế pháp luật. Kê khai tại: hoanthue-tncn.vip để nhận tiền
2296,Dịch vụ công giả,VN3ID: T41 kh04n zu0c b4o v3 kh0ng 4n t04n. B4m v40: vneid-gov.cc d3 x4c thuc j4y t0 tuy th4n,VNeID: Tài khoản được bảo vệ không an toàn. Bấm vào: vneid-gov.cc để xác thực giấy tờ tùy thân
2297,Dịch vụ công giả,B0 C0ng 4n: Tru-y qu3t t01 f4m m4ng. Y3u c4u b4n f01 h0p t41: dichvucong.bca-gov.top d3 kh0ng b1 b4t,Bộ Công an: Truy quét tội phạm mạng. Yêu cầu bạn phối hợp tại: dichvucong.bca-gov.top để không bị bắt
2298,Dịch vụ công giả,B0 Y T3: F4t h13n b4n t13p xuc f0. K3 kh41 y t3 ng4y t41: yte-gov.xyz d3 duoc h0 tr0 k13m tr4,Bộ Y tế: Phát hiện bạn tiếp xúc F0. Khai báo y tế ngay tại: yte-gov.xyz để được hỗ trợ kiểm tra
2299,Dịch vụ công giả,Cuc V13n th0ng: S1m cu4 b4n s3 b1 kh04 v1 f4m qu-y d1nh. B4m v40: vnta-vn.top d3 x4c thuc j4y t0,Cục Viễn thông: Sim của bạn sẽ bị khóa vì phạm quy định. Bấm vào: vnta-vn.top để xác thực giấy tờ
2300,Dịch vụ công giả,C4nh s4t G140 th0ng: B4n n0 f4t ngu01 5 tr13u d0ng. L13n h3: 0888555444 d3 d0ng f4t tru0c 24h,Cảnh sát Giao thông: Bạn nộp phạt nguội 5 triệu đồng. Liên hệ: 0888555444 để đóng phạt trước 24h
2301,Dịch vụ công giả,T0ng cuc Thu3: Th0ng b4o nh4n t13n h0 tr0 thu3. B4m v40: thuevn.vip d3 l4m thu tuc nh4n t13n,Tổng cục Thuế: Thông báo nhận tiền hỗ trợ thuế. Bấm vào: thuevn.vip để làm thủ tục nhận tiền
2302,Dịch vụ công giả,VN3ID: C4nh b4o t41 kh04n b1 x4m nh4p. B4m v40: vneid-vngov.top d3 d01 m4 f1n v4 x4c thuc,VNeID: Cảnh báo tài khoản bị xâm nhập. Bấm vào: vneid-vngov.top để đổi mã PIN và xác thực
2303,Dịch vụ công giả,B0 C0ng 4n: B4n dang b1 z13u tr4 h4nh v1 l-u-4 d40. V4o: dichvucong-portal.xyz d3 xem l3nh b4t j14m,Bộ Công an: Bạn đang bị điều tra hành vi lừa đảo. Vào: dichvucong-portal.xyz để xem lệnh bắt giam
2304,Dịch vụ công giả,B0 GTVT: B4n ch-u-4 n0p f1 zw0ng b0. B4m v40: gtvt-gov.cc d3 th4nh t04n tr4nh b1 xu f4t h4nh ch1nh,Bộ GTVT: Bạn chưa nộp phí đường bộ. Bấm vào: gtvt-gov.cc để thanh toán tránh bị xử phạt hành chính
2305,Dịch vụ công giả,Cuc V13n th0ng: Y3u c4u c4p nh4t CCCD ch0 s0 d1 d0ng. Truy c4p: vnta-gov.xyz d3 kh0ng b1 thu h01 s1m,Cục Viễn thông: Yêu cầu cập nhật CCCD cho số di động. Truy cập: vnta-gov.xyz để không bị thu hồi sim
2306,Dịch vụ công giả,VN3ID: B4n d4 du z13u k13n nh4n qu4 t4ng tu B0 C0ng 4n. Bam v4o: vneid-vn.top d3 x4c nh4n d4nh t1nh,VNeID: Bạn đã đủ điều kiện nhận quà tặng từ Bộ Công an. Bấm vào: vneid-vn.top để xác nhận danh tính
2307,Giả mạo ngân hàng,[VCB DIGIBANK] t41 kh04n b1 t4m kh04. Vui l0ng x4c thuc t41 vcbdigibank.vn-k8.top tr3n d13n th041 de tr4nh m4t t41 s4n,[VCB DIGIBANK] tài khoản bị tạm khóa. Vui lòng xác thực tại vcbdigibank.vn-k8.top trên điện thoại để tránh mất tài sản
2309,Giả mạo ngân hàng,[ACB] Th0ng b40: T41 kh04n b1 kh04 d0 v1 f4m ch1nh s4ch. Truy c4p acb.cc d3 m0 kh04 n0w,[ACB] Thông báo: Tài khoản bị khóa do vi phạm chính sách. Truy cập acb.cc để mở khóa ngay
2311,Giả mạo ngân hàng,SHB Digibank: Phat h13n g14o d1ch b4t thu0ng 50tr. N3u kh0ng f41 b4n h4y hu-y t41 shbdigibank.vn-99.top,SHB Digibank: Phát hiện giao dịch bất thường 50tr. Nếu không phải bạn hãy hủy tại shbdigibank.vn-99.top
2312,Giả mạo ngân hàng,MSB tr4n tr0ng: T41 kh04n wuy kh4ch bj t4m ngung. Vuj l0ng x4c thuc t4j msb.cc tr3n d13n th04j m0j,MSB trân trọng: Tài khoản quý khách bị tạm ngưng. Vui lòng xác thực tại msb.cc trên điện thoại mới
2318,Giả mạo ngân hàng,TPBANK: T41 kh04n s4p h3t h4n x4c thuc. Vui l0ng truy c4p tpbank.vn-as.top d3 c4p nh4t tr0ng n3y,TPBANK: Tài khoản sắp hết hạn xác thực. Vui lòng truy cập tpbank.vn-as.top để cập nhật trong ngày
2319,Giả mạo ngân hàng,SHB DIGIBANK: Wuy kh4ch co th0ng b40 m0j v3 t4j s4n. Bam v40 shbdigibank-online.vip z3 x3m chj t13t,SHB DIGIBANK: Quý khách có thông báo mới về tài sản. Bấm vào shbdigibank-online.vip để xem chi tiết
2320,Giả mạo ngân hàng,SACOMBANK: T41 kh04n bi t4m kh04 v1 ly d0 b40 m4t. Dang nh4p sacombank.cc de x4c thuc ngay h0m n4y,SACOMBANK: Tài khoản bị tạm khóa vì lý do bảo mật. Đăng nhập sacombank.cc để xác thực ngay hôm nay
2326,Giả mạo ngân hàng,[TPBANK] Phat h13n g14o d1ch l4 10tr. N3u kh0ng f41 b4n h4y hu-y t41 tpbank.cc tr0ng 2 f,[TPBANK] Phát hiện giao dịch lạ 10tr. Nếu không phải bạn hãy hủy tại tpbank.cc trong 2 phút
2328,Giả mạo ngân hàng,MSB: T4j kh04n wuy kh4ch d4 bj t4m kh04 d0 b40 m4t. Bam v40 msb.vn-as.top z3 m0 l4j,MSB: Tài khoản quý khách đã bị tạm khóa do bảo mật. Bấm vào msb.vn-as.top để mở lại
2331,Giả mạo ngân hàng,BIDV: Wuy kh4ch bj t4m ngung z1ch vu. Vuj l0ng x4c thuc t4j bidv.cc tr3n d13n th04j m0j,BIDV: Quý khách bị tạm ngừng dịch vụ. Vui lòng xác thực tại bidv.cc trên điện thoại mới
2333,Giả mạo ngân hàng,[ACB] T41 kh04n b1 t4m kh04 d0 b40 m4t. Vui l0ng x4c thuc t41 acb.vn-77.top tr0ng 30 f,[ACB] Tài khoản bị tạm khóa do bảo mật. Vui lòng xác thực tại acb.vn-77.top trong 30 phút
2334,Giả mạo ngân hàng,MB BANK: F4t h13n truy c4p l4. N3u kh0ng f41 b4n bam v40 mbbank-online.vip z3 hu-y l3nh n4y,MB BANK: Phát hiện truy cập lạ. Nếu không phải bạn bấm vào mbbank-online.vip để hủy lệnh này
2335,Giả mạo ngân hàng,[SHB DIGIBANK] t41 kh04n b1 t4m kh04. Vui l0ng x4c thuc t41 shbdigibank.vn-k8.top tr3n d13n th041,[SHB DIGIBANK] tài khoản bị tạm khóa. Vui lòng xác thực tại shbdigibank.vn-k8.top trên điện thoại
2336,Giả mạo ngân hàng,MSB: Phat h13n g14o d1ch b4t thu0ng. N3u kh0ng f41 b4n h4y hu-y t41 msb-online.vip tr0ng 5 f,MSB: Phát hiện giao dịch bất thường. Nếu không phải bạn hãy hủy tại msb-online.vip trong 5 phút
2380,Tuyển dụng giả,"Sh0p33 tuy3n g4p nv xu ly z0n h4ng v4 z4nh g14 f4n m3m t41 nh4. Thu nh4p 350-999k/ng4y. Kh0ng c4n k1nh ngh13m, tu01 22-60. Z4l0: zalo.me/84888777666","Shopee tuyển gấp nhân viên xử lý đơn hàng và đánh giá phần mềm tại nhà. Thu nhập 350-999k/ngày. Không cần kinh nghiệm, tuổi 22-60. Zalo: zalo.me/84888777666"
2385,Tuyển dụng giả,"3M1M3 C0mp4ny tuy3n nh4n v13n b4n th01 g14n. Thu nh4p 1tr-2tr/ng4y, l4m t41 nh4. Tu01 23-60. L13n h3 Z4l0: zalo.me/84966778899 Z4l0: 84966778899","EMIME Company tuyển nhân viên bán thời gian. Thu nhập 1tr-2tr/ngày, làm tại nhà. Tuổi 23-60. Liên hệ Zalo: zalo.me/84966778899 Zalo: 84966778899"
2386,Tuyển dụng giả,"Am4z0n c4n nv xu ly z0n h4ng. L4m t41 nh4, thu nh4p 500k-3000k/ng4y. Tu01 22-65. Th40 t4c z0n g14n. Z4l0: zalo.me/84977889900 Z4l0: 84977889900","Amazon cần nhân viên xử lý đơn hàng. Làm tại nhà, thu nhập 500k-3000k/ngày. Tuổi 22-65. Thao tác đơn giản. Zalo: zalo.me/84977889900 Zalo: 84977889900"
2388,Tuyển dụng giả,"Sh0p33 tuy3n nv d4nh g14 s4n ph4m. Thu nh4p 500k-1500k/ng4y. Kh0ng c4n k1nh ngh13m, tu01 23-65. Z4l0: zalo.me/84999001122","Shopee tuyển nhân viên đánh giá sản phẩm. Thu nhập 500k-1500k/ngày. Không cần kinh nghiệm, tuổi 23-65. Zalo: zalo.me/84999001122"
2389,Tuyển dụng giả,"L4z4z4 tuy3n nv xu ly z0n h4ng t41 nh4. Thu nh4p 800.000z/ng4y. Tu01 22-60, nh4n t13n ng4y. Z4l0: zalo.me/84900112233","Lazada tuyển nhân viên xử lý đơn hàng tại nhà. Thu nhập 800.000đ/ngày. Tuổi 22-60, nhận tiền ngay. Zalo: zalo.me/84900112233"
2391,Tuyển dụng giả,"3b4y c4n nv x-u-l-y d0n h4ng TMzT. Thu nh4p 500k-3000k/ng4y, l4m t41 nh4. Tu01 22-60. Z4l0: zalo.me/84922334455 Z4l0: 84922334455","Ebay cần nhân viên xử lý đơn hàng TMĐT. Thu nhập 500k-3000k/ngày, làm tại nhà. Tuổi 22-60. Zalo: zalo.me/84922334455 Zalo: 84922334455"
2392,Tuyển dụng giả,"Cty HVS tuy3n nv b4n th01 g14n. Thu nh4p 500k-1tr/ng4y. Kh0ng k1nh ngh13m, tu01 22-65. Z4l0: zalo.me/84933445566 Z4l0: 84933445566","Công ty HVS tuyển nhân viên bán thời gian. Thu nhập 500k-1tr/ngày. Không kinh nghiệm, tuổi 22-65. Zalo: zalo.me/84933445566 Zalo: 84933445566"
2394,Tuyển dụng giả,"Am4z0n tuy3n nv TMzT. Th40 t4c z0n g14n, l4m v13c t41 nh4. L-u-0-n-g 500k-3tr/ng4y. Tu01 22-65. Z4l0: zalo.me/84955667788 Z4l0: 84955667788","Amazon tuyển nhân viên TMĐT. Thao tác đơn giản, làm việc tại nhà. Lương 500k-3tr/ngày. Tuổi 22-65. Zalo: zalo.me/84955667788 Zalo: 84955667788"
2397,Tuyển dụng giả,"L4z4z4 d4ng tuy3n nv d4nh g14 s4n f4m. Thu nh4p 800k/ng4y, th40 t4c tr3n d13n th041. Tu01 23-65. Z4l0: zalo.me/84988990011","Lazada đang tuyển nhân viên đánh giá sản phẩm. Thu nhập 800k/ngày, thao tác trên điện thoại. Tuổi 23-65. Zalo: zalo.me/84988990011"
2398,Tuyển dụng giả,"T1k1 tuy3n nv n4ng th-u h4ng. K13m 800k/ng4y z3 z4ng, l-u-0-n-g tr4 tr0ng ng4y. Tu01 22-60. Z4l0: 84999001122","Tiki tuyển nhân viên nâng thu hàng. Kiếm 800k/ngày dễ dàng, lương trả trong ngày. Tuổi 22-60. Zalo: 84999001122"
2401,Tuyển dụng giả,"3M1M3 C0mp4ny tuy3n nv. L4m t41 nh4, thu nh4p 1tr-2tr/ng4y. Tu01 23-65. L13n h3 Z4l0: zalo.me/84922334455 Z4l0: 84922334455","EMIME Company tuyển nhân viên. Làm tại nhà, thu nhập 1tr-2tr/ngày. Tuổi 23-65. Liên hệ Zalo: zalo.me/84922334455 Zalo: 84922334455"
2406,Tuyển dụng giả,T1k1 c4n nv n4ng th-u h4ng cu4 h4ng. K13m 800k/ng4y b4ng d13n th041. L-u-0-n-g v3 ng4y. Tu01 22-65. Z4l0: 84977889900,Tiki cần nhân viên nâng thu hàng của hàng. Kiếm 800k/ngày bằng điện thoại. Lương về ngay. Tuổi 22-65. Zalo: 84977889900
2407,Tuyển dụng giả,"3b4y tuy3n nv TMzT t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 23-60, th40 t4c z0n g14n. Z4l0: zalo.me/84988990011 Z4l0: 84988990011","Ebay tuyển nhân viên TMĐT tại nhà. Thu nhập 500k-3tr/ngày. Tuổi 23-60, thao tác đơn giản. Zalo: zalo.me/84988990011 Zalo: 84988990011"
2409,Tuyển dụng giả,"3M1M3 C0mp4ny tuy3n nv t41 nh4. Thu nh4p 1-2tr/ng4y. Tu01 23-65, kh0ng c4n k1nh ngh13m. Z4l0: zalo.me/84900112233 Z4l0: 84900112233","EMIME Company tuyển nhân viên tại nhà. Thu nhập 1-2tr/ngày. Tuổi 23-65, không cần kinh nghiệm. Zalo: zalo.me/84900112233 Zalo: 84900112233"
2415,Tuyển dụng giả,3b4y tuy3n nv TMzT t41 nh4. Thu nh4p 500k-3tr/ng4y. Tu01 22-65. Z4l0: zalo.me/84966778899 Z4l0: 84966778899,Ebay tuyển nhân viên TMĐT tại nhà. Thu nhập 500k-3tr/ngày. Tuổi 22-65. Zalo: zalo.me/84966778899 Zalo: 84966778899
2418,Crypto / Đầu tư giả,"Ch4o b4n, m1nh l4 L1nh. B4n mu0n l4m nv th4 t1m T1kT0k k13m 200k/ng4y kh0ng? Kh0ng c4n v0n, nh4n t13n lu0n tr0ng ng4y.","Chào bạn, mình là Linh. Bạn muốn làm nhiệm vụ thả tim TikTok kiếm 200k/ngày không? Không cần vốn, nhận tiền luôn trong ngày."
2419,Crypto / Đầu tư giả,J40 v13n hu0ng z4n k13m t13n 0nl1n3 f33 f33. K13m 1tr m01 n0y. K3t b4n T3l3gr4m: t.me/chuyenvien_ho_tro_68,"Giáo viên hướng dẫn kiếm tiền online miễn phí. Kiếm 1tr mỗi ngày. Kết bạn Telegram: t.me/chuyenvien_ho_tro_68"
2421,Crypto / Đầu tư giả,C0 v13c th4 t1m b1nh lu4n v1d30 m01 ng4y nh4n 100k. M01 ng4y l4m 10 nv tr0ng 15 phut l4 x0ng. Cu01 ng4y m1nh chuy3n t13n ch0 b4n nh3.,"Có việc thả tim bình luận video mỗi ngày nhận 100k. Mỗi ngày làm 10 nhiệm vụ trong 15 phút là xong. Cuối ngày mình chuyển tiền cho bạn nhé."
